Rank,Recommended action,Status,Points achieved,Score impact,Category,Product,Have license?,Regressed,Tenant,Control ID,Notes
10,Enhance 'login maximum attempts' - Number of attempts,To address,1.91 / 6,6%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_CitrixSF_LoginFailMaxAttempts,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable password minimum length,Planned,2.56 / 4,4%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_CitrixSF_MinimumLength,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable password minimum numeric characters,Completed,3.49 / 4,4%,Identity,Microsoft Entra ID,No,No,A. Datum Legal,MDA_CitrixSF_MinimumNumeric,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable password minimum special characters,Planned,3.01 / 4,4%,Identity,Microsoft Entra ID,No,No,A. Datum Legal,MDA_CitrixSF_MinimumSpecialCharacters,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable password expiration policies,Planned,2.93 / 4,4%,Identity,Microsoft Entra ID,Yes,Yes,A. Datum Legal,MDA_CitrixSF_PasswordMaxAgeDays,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enhance password requirements,To address,0.46 / 4,4%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_DocuSign_EnhancedPassword,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Password expiry requirements,To address,1.11 / 4,4%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_DocuSign_PasswordExpires,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable session timeout for web users,Planned,3.14 / 6,6%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_DocuSign_SessionTimeout,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable web session timeout for web users,Planned,4.5 / 6,6%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_Dropbox_InactiveTimeoutMins,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Disable 'Allow members to view dependency insights',Completed,3.44 / 4,4%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_GitHub_DependencyInsights,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enabled 'email notification delivery for this enterprise is restricted to verified or approved domains',Planned,1.8 / 3,3%,Apps,Exchange Online,Yes,No,A. Datum Legal,MDA_GitHub_EmailNotificationRestrictedToVerifiedOrApprovedDomains,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enforce IP allow list configuration for org resources,Completed,3.53 / 4,4%,Identity,Microsoft Entra ID,No,No,A. Datum Legal,MDA_GitHub_IPallowListConfigurationForOrgResources,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Disable 'Allow repository administrators to invite outside collaborators to repositories for this organization,To address,0.8 / 4,4%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_GitHub_OutsideCollabInvitation,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Disable private repository forking,To address,0.34 / 7,7%,Apps,MDA_GitHub,Yes,No,A. Datum Legal,MDA_GitHub_PrivateRepositoryForkingSetting,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,"Disable 'Members will be able to create public repositories, visible to anyone'",To address,0.6 / 4,4%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_GitHub_PublicRepoCreation,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Disable 'members with admin permissions for repositories can delete or transfer repositories',Planned,4.12 / 6,6%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_GitHub_RepoTransferOrDeletion,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Disable 'Allow members to change repository visibilities for this organization',Planned,3.22 / 6,6%,Apps,MDA_GitHub,No,No,A. Datum Legal,MDA_GitHub_RepoVisibility_change,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable single sign on (SSO),Planned,1.92 / 3,3%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_GitHub_SAML,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable multi-factor authentication (MFA),Completed,6.51 / 7,7%,Identity,Microsoft Entra ID,No,No,A. Datum Legal,MDA_Google_EnableTwoFactorAuth,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Adopt SSO (Single sign on) in netDocuments,Planned,5.02 / 7,7%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_NetDocuments_SSO,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enhance password requirements,Completed,3.35 / 4,4%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_Okta_EnhancedPassword,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable multi-factor authentication,Planned,5.61 / 7,7%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_Okta_MFA,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Password expiry requirements,Planned,1.79 / 4,4%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_Okta_PasswordExpires,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable session timeout for web users,Planned,2.69 / 6,6%,Identity,Microsoft Entra ID,No,No,A. Datum Legal,MDA_Okta_SessionTimeout,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Remote Site,Planned,1.97 / 5,5%,Apps,MDA_SF,Yes,No,A. Datum Legal,MDA_SF_disableProtocolSecurity,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Disable Administrators Can Log In As Any User,To address,0.93 / 3,3%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_SF_enableAdminLoginAsAnyUser,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Disable Caching and Autocomplete on Login Page via Session settings,Planned,2.67 / 4,4%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_SF_enableCacheAndAutocomplete,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable clickjack protection for non-Setup for Salesforce pages,To address,0.05 / 3,3%,Apps,MDA_SF,Yes,Yes,A. Datum Legal,MDA_SF_enableClickjackNonsetupSFDC,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable clickjack protection for customer VisualForce pages with standard headers,Completed,2.8 / 3,3%,Apps,MDA_SF,Yes,No,A. Datum Legal,MDA_SF_enableClickjackNonsetupUser,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable clickjack protection for customer VisualForce pages with headers disabled,Planned,2.34 / 3,3%,Apps,MDA_SF,Yes,No,A. Datum Legal,MDA_SF_enableClickjackNonsetupUserHeaderless,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable clickjack protection for Setup pages,Planned,1.9 / 3,3%,Apps,MDA_SF,Yes,No,A. Datum Legal,MDA_SF_enableClickjackSetup,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable Content Sniffing protection,Planned,1.43 / 3,3%,Apps,MDA_SF,Yes,Yes,A. Datum Legal,MDA_SF_enableContentSniffingProtection,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable Content Security Policy protection for email templates,To address,0.11 / 3,3%,Apps,Exchange Online,No,No,A. Datum Legal,MDA_SF_enableCSPOnEmail,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable CSRF protection on GET requests on non-setup pages,Planned,2.27 / 3,3%,Apps,MDA_SF,Yes,No,A. Datum Legal,MDA_SF_enableCSRFOnGet,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable CSRF protection on POST requests on non-setup pages,Planned,1.11 / 3,3%,Apps,MDA_SF,Yes,No,A. Datum Legal,MDA_SF_enableCSRFOnPost,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
33,Require identity verification during multi-factor authentication (MFA) registration,Planned,4.58 / 7,7%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_SF_enableMultipleSamlConfigs,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Let users verify their identity by text (SMS),Planned,5.3 / 7,7%,Identity,Microsoft Entra ID,Yes,Yes,A. Datum Legal,MDA_SF_enableSMSIdentity,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enforce login IP ranges on every request,To address,1.03 / 5,5%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_SF_enforceIpRangesEveryRequest,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Force logout on session timeout,Planned,4.54 / 7,7%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_SF_forceLogoutOnSessionTimeout,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Force (admin) relogin after Login-As-User,Planned,2.06 / 3,3%,Identity,Microsoft Entra ID,No,No,A. Datum Legal,MDA_SF_forceRelogin,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Require identity verification for change of email address,To address,1.27 / 5,5%,Identity,Exchange Online,Yes,No,A. Datum Legal,MDA_SF_identityConfirmationOnEmailChange,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Lock sessions to the domain in which they were first used,To address,1.99 / 7,7%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_SF_lockSessionsToDomain,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Maximum invalid login attempts,Planned,1.95 / 5,5%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_SF_maxLoginAttempts,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Require a minimum 1 day password lifetime,Planned,3.39 / 5,5%,Identity,Microsoft Entra ID,No,Yes,A. Datum Legal,MDA_SF_minimumPasswordLifetime,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Password complexity requirement,Planned,2.46 / 4,4%,Identity,Microsoft Entra ID,No,No,A. Datum Legal,MDA_SF_password_complexity,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,User passwords expire in 90 days or less,Completed,4.48 / 5,5%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_SF_password_expiration,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enforce password history,Planned,2.85 / 4,4%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_SF_password_historyRestriction,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Lockout effective period,Planned,4.43 / 7,7%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_SF_password_lockoutInterval,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Minimum password length,To address,1.35 / 4,4%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_SF_password_minimumPasswordLength,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Obscure secret answer for password resets,Planned,1.4 / 3,3%,Identity,Microsoft Entra ID,No,No,A. Datum Legal,MDA_SF_password_obscureSecretAnswer,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Password question requirement,To address,0.53 / 3,3%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_SF_password_questionRestriction,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Session timeout,Planned,3.45 / 7,7%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_SF_password_sessionTimeout,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Require HttpOnly attribute,Planned,2.17 / 3,3%,Apps,MDA_SF,Yes,No,A. Datum Legal,MDA_SF_requireHttpOnly,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable multi-factor authentication,Planned,3.47 / 6,6%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_SNOW_authenticateMultifactor,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable enforcing JSONv2 requests with basic authorization,Planned,3.54 / 5,5%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_SNOW_authRequiredJson2,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable enforcing SOAP requests with basic authorization,To address,0.93 / 5,5%,Identity,Microsoft Entra ID,Yes,Yes,A. Datum Legal,MDA_SNOW_authRequiredSOAP,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable unload request authorization,Planned,3.89 / 6,6%,Identity,Microsoft Entra ID,Yes,Yes,A. Datum Legal,MDA_SNOW_authRequiredUnl,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable script request authorization,To address,0.66 / 4,4%,Identity,Microsoft Entra ID,Yes,Yes,A. Datum Legal,MDA_SNOW_cauthRequiredScriptedProcessor,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable URL allow list for cross-origin iframe communication,To address,1.56 / 6,6%,Apps,MDA_SNOW,Yes,No,A. Datum Legal,MDA_SNOW_concourseOnmessageEnforceSameOrigin,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable Password Reset Policy Checks,Planned,2.3 / 4,4%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_SNOW_enablePasswordPolicy,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable high security plugin,Planned,3.31 / 7,7%,Apps,MDA_SNOW,Yes,No,A. Datum Legal,MDA_SNOW_highSecurity,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Set default cache-control HTTP header value to private,Planned,4.23 / 6,6%,Apps,MDA_SNOW,No,No,A. Datum Legal,MDA_SNOW_httpCacheControl,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Disable password-less authentication,Planned,4.37 / 6,6%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_SNOW_loginNoBlankPassword,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable Contextual Security: Role Management plugin,Completed,5.39 / 6,6%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_SNOW_roleManagement,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Set client-callable script includes to private,Planned,1.82 / 4,4%,Apps,MDA_SNOW,Yes,No,A. Datum Legal,MDA_SNOW_scriptCcsiIsPublic,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Apply access control rule (ACL) validation when server-side records are accessed using GlideAjax APIs within a client script,Planned,2.62 / 4,4%,Apps,MDA_SNOW,Yes,No,A. Datum Legal,MDA_SNOW_scriptSecureAjaxgliderecord,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable client generated scripts sandbox,Planned,2.78 / 6,6%,Apps,MDA_SNOW,Yes,No,A. Datum Legal,MDA_SNOW_scriptUseSandbox,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable default deny with new ACL rules,Planned,2.46 / 5,5%,Apps,MDA_SNOW,Yes,No,A. Datum Legal,MDA_SNOW_smDefaultMode,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable managing failed login attempts,To address,0.79 / 4,4%,Identity,Microsoft Entra ID,Yes,Yes,A. Datum Legal,MDA_SNOW_sncUserLockoutCheck,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable SOAP content type checking,Planned,3.47 / 6,6%,Apps,MDA_SNOW,Yes,No,A. Datum Legal,MDA_SNOW_soapRequireContentTypeXml,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable SOAP request strict security,Planned,3.65 / 6,6%,Apps,MDA_SNOW,Yes,No,A. Datum Legal,MDA_SNOW_soapStrictSecurity,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Activate security jump start (ACL rules) plugin,Planned,2.89 / 4,4%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_SNOW_systemSecurity,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable session activity timeout,Completed,3.63 / 4,4%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_SNOW_uiSessionTimeout,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable anti-CSRF token,Planned,3.89 / 6,6%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_SNOW_useCsrfToken,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable absolute session timeout,Planned,2.62 / 4,4%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_SNOW_userCookieMaxLifeSpanInDays,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Adopt SSO (Single sign on) in Workplace by Meta,To address,1.95 / 7,7%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_Workplace_SSO,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Block admins to set passwords,To address,0.73 / 3,3%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_Zendesk_AdminPassChange,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Block account assumption,To address,1.06 / 4,4%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_Zendesk_BlockAccountAssumption,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Block customers to bypass IP restrictions,Planned,1.81 / 3,3%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_Zendesk_bypassIPrestrictions,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,"Send a notification on password change for admins, agents, and end users",Planned,2.26 / 3,3%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_Zendesk_EmailNotificationsforPassChange,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Admins and agents can use the Zendesk Support mobile app,Completed,2.68 / 3,3%,Apps,MDA_Zendesk,Yes,No,A. Datum Legal,MDA_Zendesk_enableapp,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable IP restrictions,Planned,2.44 / 3,3%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_Zendesk_IPrestrictions,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable and adopt two-factor authentication (2FA),Planned,5.3 / 7,7%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_Zendesk_MFA,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable session timeout for users,Planned,2.64 / 6,6%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_Zendesk_sessionexpiry,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable external Authentication (google or microsoft or SSO),Planned,2.78 / 7,7%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_Zendesk_SSO,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable Zendesk authentication,To address,0.68 / 7,7%,Identity,Microsoft Entra ID,Yes,No,A. Datum Legal,MDA_Zendesk_ZanAuth,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Block users in specific domains from joining meetings and webinars,To address,0.75 / 3,3%,Apps,MDA_Zoom,Yes,No,A. Datum Legal,MDA_Zoom_BlockDomains,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enforce end to end encryption in all Zoom meetings,Planned,1.66 / 3,3%,Apps,MDA_Zoom,Yes,No,A. Datum Legal,MDA_Zoom_MeetingE2eEncryption,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable multi-factor authentication,Planned,5.11 / 7,7%,Apps,MDA_Zoom,Yes,No,A. Datum Legal,MDA_Zoom_MFA,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enhance password requirements,Planned,2.46 / 4,4%,Apps,MDA_Zoom,Yes,No,A. Datum Legal,MDA_Zoom_PasswordReq,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable session timeout for client users,Planned,3.47 / 6,6%,Apps,MDA_Zoom,Yes,No,A. Datum Legal,MDA_Zoom_SessionTimeoutClient,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Enable session timeout for web users,To address,0.2 / 6,6%,Apps,MDA_Zoom,Yes,No,A. Datum Legal,MDA_Zoom_SessionTimeoutWeb,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
128,Ensure that no sender domains are allowed for anti-spam policies,Planned,0.81 / 2,2%,Apps,MDO,Yes,No,A. Datum Legal,mdo_allowedsenderscombined,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Ensure that an anti-phishing policy has been created,Planned,1.19 / 3,3%,Apps,MDO,Yes,No,A. Datum Legal,mdo_antiphishingpolicies,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
128,"Turn on Microsoft Defender for Office 365 in SharePoint, OneDrive, and Microsoft Teams",To address,1.66 / 5,5%,Apps,Microsoft Teams,Yes,Yes,A. Datum Legal,mdo_atpprotection,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
128,Set automatic email forwarding rules to be system controlled,Planned,0.57 / 1,1%,Apps,Exchange Online,Yes,No,A. Datum Legal,mdo_autoforwardingmode,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Ensure all forms of mail forwarding are blocked and/or disabled,To address,0.27 / 5,5%,Apps,Exchange Online,Yes,No,A. Datum Legal,mdo_blockmailforward,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
128,Set action to take on bulk spam detection,Planned,1.87 / 3,3%,Apps,MDO,Yes,No,A. Datum Legal,mdo_bulkspamaction,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
128,Set the email bulk complaint level (BCL) threshold to be 6 or lower,Planned,0.77 / 1,1%,Apps,Exchange Online,Yes,No,A. Datum Legal,mdo_bulkthreshold,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
128,Ensure the Common Attachment Types Filter is enabled,To address,1.19 / 5,5%,Apps,MDO,Yes,No,A. Datum Legal,mdo_commonattachmentsfilter,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
128,Don't add allowed IP addresses in the connection filter policy,Planned,0.7 / 1,1%,Apps,MDO,Yes,Yes,A. Datum Legal,mdo_connectionfilter,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
128,Enable impersonated domain protection,Planned,4.71 / 8,8%,Apps,MDO,Yes,No,A. Datum Legal,mdo_enabledomainstoprotect,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
128,Ensure that mailbox intelligence is enabled,Planned,3.75 / 8,8%,Apps,Exchange Online,Yes,No,A. Datum Legal,mdo_enablemailboxintelligence,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
128,Set action to take on high confidence phishing detection,Planned,1.8 / 5,5%,Apps,MDO,Yes,No,A. Datum Legal,mdo_highconfidencephishaction,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
128,Set action to take on high confidence spam detection,Planned,3.02 / 5,5%,Apps,MDO,Yes,No,A. Datum Legal,mdo_highconfidencespamaction,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
128,Ensure that intelligence for impersonation protection is enabled,Planned,4.4 / 8,8%,Apps,MDO,Yes,No,A. Datum Legal,mdo_mailboxintelligenceprotection,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
128,Move messages that are detected as impersonated users by mailbox intelligence,Planned,5.69 / 8,8%,Apps,Exchange Online,Yes,No,A. Datum Legal,mdo_mailboxintelligenceprotectionaction,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
128,Set the phishing email level threshold at 2 or higher,Completed,7.06 / 8,8%,Apps,Exchange Online,Yes,No,A. Datum Legal,mdo_phishthresholdlevel,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
128,Set action to take on phishing detection,Planned,3.57 / 5,5%,Apps,MDO,Yes,Yes,A. Datum Legal,mdo_phisspamacation,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
128,Retain spam in quarantine for 30 days,Planned,0.73 / 1,1%,Apps,MDO,Yes,No,A. Datum Legal,mdo_quarantineretentionperiod,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
128,Set maximum number of external recipients that a user can email per hour,Planned,0.38 / 1,1%,Apps,Exchange Online,Yes,No,A. Datum Legal,mdo_recipientexternallimitperhour,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
128,Set maximum number of internal recipients that a user can send to within an hour,Planned,0.47 / 1,1%,Apps,MDO,No,No,A. Datum Legal,mdo_recipientinternallimitperhour,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
128,Set a daily message limit,To address,0.21 / 1,1%,Apps,MDO,Yes,No,A. Datum Legal,mdo_recipientlimitperday,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Ensure Safe Attachments policy is enabled,To address,0.68 / 5,5%,Apps,MDO,Yes,No,A. Datum Legal,mdo_safeattachmentpolicy,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
128,Turn on Safe Attachments in block mode,To address,0.76 / 8,8%,Apps,MDO,Yes,No,A. Datum Legal,mdo_safeattachments,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
128,Turn on Safe Documents for Office Clients,Planned,2.81 / 5,5%,Apps,MDO,Yes,No,A. Datum Legal,mdo_safedocuments,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
128,Create Safe Links policies for email messages,Planned,5.98 / 9,9%,Apps,Exchange Online,Yes,No,A. Datum Legal,mdo_safelinksforemail,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Ensure Safe Links for Office Applications is Enabled,Planned,1.87 / 3,3%,Apps,MDO,Yes,No,A. Datum Legal,mdo_safelinksforOfficeApps,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
128,Enable the domain impersonation safety tip,Planned,1.85 / 3,3%,Apps,MDO,No,No,A. Datum Legal,mdo_similardomainssafetytips,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
128,Enable the user impersonation safety tip,Planned,1.63 / 3,3%,Apps,MDO,No,Yes,A. Datum Legal,mdo_similaruserssafetytips,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
10,Ensure Exchange Online Spam Policies are set to notify administrators,Planned,2.08 / 3,3%,Apps,Exchange Online,Yes,No,A. Datum Legal,mdo_spam_notifications_only_for_admins,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
128,Set action to take on spam detection,To address,1.24 / 5,5%,Apps,MDO,Yes,No,A. Datum Legal,mdo_spamaction,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
128,Quarantine messages that are detected from impersonated domains,Planned,2.05 / 6,6%,Apps,MDO,Yes,No,A. Datum Legal,mdo_targeteddomainprotectionaction,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
128,Quarantine messages that are detected from impersonated users,To address,1.05 / 6,6%,Apps,MDO,Yes,No,A. Datum Legal,mdo_targeteduserprotectionaction,"Small legal firm posture: MFA gaps, mail hygiene drift, and guest access debt."
