Rank,Recommended action,Status,Points achieved,Score impact,Category,Product,Have license?,Regressed,Tenant,Control ID,Notes
10,Enable password minimum special characters,Completed,3.95 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_CitrixSF_MinimumSpecialCharacters,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable password expiration policies,Completed,3.91 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_CitrixSF_PasswordMaxAgeDays,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enhance password requirements,Completed,3.92 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_DocuSign_EnhancedPassword,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Password expiry requirements,Completed,3.85 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_DocuSign_PasswordExpires,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable session timeout for web users,Completed,5.87 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_DocuSign_SessionTimeout,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable web session timeout for web users,Completed,5.9 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_Dropbox_InactiveTimeoutMins,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Disable 'Allow members to view dependency insights',Completed,3.93 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_GitHub_DependencyInsights,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enabled 'email notification delivery for this enterprise is restricted to verified or approved domains',Completed,2.98 / 3,3%,Apps,Exchange Online,Yes,No,Golden Tenant,MDA_GitHub_EmailNotificationRestrictedToVerifiedOrApprovedDomains,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enforce IP allow list configuration for org resources,Completed,3.96 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_GitHub_IPallowListConfigurationForOrgResources,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Disable 'Allow repository administrators to invite outside collaborators to repositories for this organization,Completed,4 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_GitHub_OutsideCollabInvitation,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Disable private repository forking,Completed,6.74 / 7,7%,Apps,MDA_GitHub,Yes,No,Golden Tenant,MDA_GitHub_PrivateRepositoryForkingSetting,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,"Disable 'Members will be able to create public repositories, visible to anyone'",Completed,3.84 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_GitHub_PublicRepoCreation,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Disable 'members with admin permissions for repositories can delete or transfer repositories',Completed,5.96 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_GitHub_RepoTransferOrDeletion,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Disable 'Allow members to change repository visibilities for this organization',Completed,5.77 / 6,6%,Apps,MDA_GitHub,Yes,No,Golden Tenant,MDA_GitHub_RepoVisibility_change,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable single sign on (SSO),Completed,3 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_GitHub_SAML,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable multi-factor authentication (MFA),Completed,7 / 7,7%,Identity,Microsoft Entra ID,No,No,Golden Tenant,MDA_Google_EnableTwoFactorAuth,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Adopt SSO (Single sign on) in netDocuments,Completed,7 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_NetDocuments_SSO,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enhance password requirements,Completed,3.97 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_Okta_EnhancedPassword,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable multi-factor authentication,Completed,7 / 7,7%,Identity,Microsoft Entra ID,No,No,Golden Tenant,MDA_Okta_MFA,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Password expiry requirements,Completed,3.95 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_Okta_PasswordExpires,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable session timeout for web users,Completed,5.88 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_Okta_SessionTimeout,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Remote Site,Completed,4.9 / 5,5%,Apps,MDA_SF,Yes,No,Golden Tenant,MDA_SF_disableProtocolSecurity,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Disable Administrators Can Log In As Any User,Completed,3 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_SF_enableAdminLoginAsAnyUser,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Disable Caching and Autocomplete on Login Page via Session settings,Completed,3.9 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_SF_enableCacheAndAutocomplete,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable clickjack protection for non-Setup for Salesforce pages,Completed,2.95 / 3,3%,Apps,MDA_SF,Yes,No,Golden Tenant,MDA_SF_enableClickjackNonsetupSFDC,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable clickjack protection for customer VisualForce pages with standard headers,Completed,3 / 3,3%,Apps,MDA_SF,Yes,No,Golden Tenant,MDA_SF_enableClickjackNonsetupUser,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable clickjack protection for customer VisualForce pages with headers disabled,Completed,3 / 3,3%,Apps,MDA_SF,Yes,No,Golden Tenant,MDA_SF_enableClickjackNonsetupUserHeaderless,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable clickjack protection for Setup pages,Completed,2.98 / 3,3%,Apps,MDA_SF,Yes,No,Golden Tenant,MDA_SF_enableClickjackSetup,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable Content Sniffing protection,Completed,2.92 / 3,3%,Apps,MDA_SF,Yes,No,Golden Tenant,MDA_SF_enableContentSniffingProtection,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable Content Security Policy protection for email templates,Completed,2.9 / 3,3%,Apps,Exchange Online,Yes,No,Golden Tenant,MDA_SF_enableCSPOnEmail,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable CSRF protection on GET requests on non-setup pages,Completed,2.95 / 3,3%,Apps,MDA_SF,Yes,No,Golden Tenant,MDA_SF_enableCSRFOnGet,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable CSRF protection on POST requests on non-setup pages,Completed,2.99 / 3,3%,Apps,MDA_SF,Yes,No,Golden Tenant,MDA_SF_enableCSRFOnPost,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
33,Require identity verification during multi-factor authentication (MFA) registration,Completed,7 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_SF_enableMultipleSamlConfigs,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Let users verify their identity by text (SMS),Completed,6.97 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_SF_enableSMSIdentity,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enforce login IP ranges on every request,Completed,5 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_SF_enforceIpRangesEveryRequest,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Force logout on session timeout,Completed,6.98 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_SF_forceLogoutOnSessionTimeout,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Force (admin) relogin after Login-As-User,Completed,3 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_SF_forceRelogin,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Require identity verification for change of email address,Completed,4.91 / 5,5%,Identity,Exchange Online,Yes,No,Golden Tenant,MDA_SF_identityConfirmationOnEmailChange,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Lock sessions to the domain in which they were first used,Completed,6.86 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_SF_lockSessionsToDomain,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Maximum invalid login attempts,Completed,4.93 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_SF_maxLoginAttempts,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Require a minimum 1 day password lifetime,Completed,4.93 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_SF_minimumPasswordLifetime,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Password complexity requirement,Completed,4 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_SF_password_complexity,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,User passwords expire in 90 days or less,Completed,4.99 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_SF_password_expiration,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enforce password history,Completed,4 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_SF_password_historyRestriction,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Lockout effective period,Completed,6.93 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_SF_password_lockoutInterval,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Minimum password length,Completed,4 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_SF_password_minimumPasswordLength,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Obscure secret answer for password resets,Completed,2.92 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_SF_password_obscureSecretAnswer,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Password question requirement,Completed,2.89 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_SF_password_questionRestriction,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Session timeout,Completed,6.82 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_SF_password_sessionTimeout,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Require HttpOnly attribute,Completed,2.92 / 3,3%,Apps,MDA_SF,Yes,No,Golden Tenant,MDA_SF_requireHttpOnly,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable multi-factor authentication,Completed,6 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_SNOW_authenticateMultifactor,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable enforcing JSONv2 requests with basic authorization,Completed,5 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_SNOW_authRequiredJson2,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable enforcing SOAP requests with basic authorization,Completed,5 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_SNOW_authRequiredSOAP,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable unload request authorization,Completed,5.92 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_SNOW_authRequiredUnl,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable script request authorization,Completed,3.97 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_SNOW_cauthRequiredScriptedProcessor,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable URL allow list for cross-origin iframe communication,Completed,5.76 / 6,6%,Apps,MDA_SNOW,Yes,No,Golden Tenant,MDA_SNOW_concourseOnmessageEnforceSameOrigin,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable Password Reset Policy Checks,Completed,3.92 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_SNOW_enablePasswordPolicy,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable high security plugin,Completed,6.91 / 7,7%,Apps,MDA_SNOW,Yes,No,Golden Tenant,MDA_SNOW_highSecurity,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Set default cache-control HTTP header value to private,Completed,5.93 / 6,6%,Apps,MDA_SNOW,Yes,No,Golden Tenant,MDA_SNOW_httpCacheControl,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Disable password-less authentication,Completed,6 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_SNOW_loginNoBlankPassword,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable Contextual Security: Role Management plugin,Completed,6 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_SNOW_roleManagement,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Set client-callable script includes to private,Completed,3.95 / 4,4%,Apps,MDA_SNOW,Yes,No,Golden Tenant,MDA_SNOW_scriptCcsiIsPublic,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Apply access control rule (ACL) validation when server-side records are accessed using GlideAjax APIs within a client script,Completed,3.89 / 4,4%,Apps,MDA_SNOW,Yes,No,Golden Tenant,MDA_SNOW_scriptSecureAjaxgliderecord,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable client generated scripts sandbox,Completed,5.95 / 6,6%,Apps,MDA_SNOW,Yes,No,Golden Tenant,MDA_SNOW_scriptUseSandbox,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable default deny with new ACL rules,Completed,4.88 / 5,5%,Apps,MDA_SNOW,Yes,No,Golden Tenant,MDA_SNOW_smDefaultMode,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable managing failed login attempts,Completed,3.83 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_SNOW_sncUserLockoutCheck,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable SOAP content type checking,Completed,5.83 / 6,6%,Apps,MDA_SNOW,Yes,No,Golden Tenant,MDA_SNOW_soapRequireContentTypeXml,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable SOAP request strict security,Completed,5.86 / 6,6%,Apps,MDA_SNOW,Yes,No,Golden Tenant,MDA_SNOW_soapStrictSecurity,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Activate security jump start (ACL rules) plugin,Completed,3.99 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_SNOW_systemSecurity,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable session activity timeout,Completed,4 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_SNOW_uiSessionTimeout,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable anti-CSRF token,Completed,6 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_SNOW_useCsrfToken,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable absolute session timeout,Completed,3.91 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_SNOW_userCookieMaxLifeSpanInDays,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Adopt SSO (Single sign on) in Workplace by Meta,Completed,6.84 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_Workplace_SSO,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Block admins to set passwords,Completed,2.99 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_Zendesk_AdminPassChange,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Block account assumption,Completed,3.87 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_Zendesk_BlockAccountAssumption,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Block customers to bypass IP restrictions,Completed,2.93 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_Zendesk_bypassIPrestrictions,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,"Send a notification on password change for admins, agents, and end users",Completed,3 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_Zendesk_EmailNotificationsforPassChange,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Admins and agents can use the Zendesk Support mobile app,Completed,3 / 3,3%,Apps,MDA_Zendesk,Yes,No,Golden Tenant,MDA_Zendesk_enableapp,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable IP restrictions,Completed,3 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_Zendesk_IPrestrictions,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable and adopt two-factor authentication (2FA),Completed,7 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_Zendesk_MFA,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable session timeout for users,Completed,5.97 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_Zendesk_sessionexpiry,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable external Authentication (google or microsoft or SSO),Completed,6.88 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_Zendesk_SSO,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable Zendesk authentication,Completed,6.9 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Golden Tenant,MDA_Zendesk_ZanAuth,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Block users in specific domains from joining meetings and webinars,Completed,2.86 / 3,3%,Apps,MDA_Zoom,Yes,No,Golden Tenant,MDA_Zoom_BlockDomains,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enforce end to end encryption in all Zoom meetings,Completed,2.93 / 3,3%,Apps,MDA_Zoom,Yes,No,Golden Tenant,MDA_Zoom_MeetingE2eEncryption,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable multi-factor authentication,Completed,7 / 7,7%,Apps,MDA_Zoom,Yes,No,Golden Tenant,MDA_Zoom_MFA,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enhance password requirements,Completed,3.94 / 4,4%,Apps,MDA_Zoom,Yes,No,Golden Tenant,MDA_Zoom_PasswordReq,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable session timeout for client users,Completed,6 / 6,6%,Apps,MDA_Zoom,Yes,No,Golden Tenant,MDA_Zoom_SessionTimeoutClient,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Enable session timeout for web users,Completed,5.91 / 6,6%,Apps,MDA_Zoom,Yes,No,Golden Tenant,MDA_Zoom_SessionTimeoutWeb,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
128,Ensure that no sender domains are allowed for anti-spam policies,Completed,1.94 / 2,2%,Apps,MDO,Yes,No,Golden Tenant,mdo_allowedsenderscombined,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Ensure that an anti-phishing policy has been created,Completed,3 / 3,3%,Apps,MDO,Yes,No,Golden Tenant,mdo_antiphishingpolicies,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
128,"Turn on Microsoft Defender for Office 365 in SharePoint, OneDrive, and Microsoft Teams",Completed,4.92 / 5,5%,Apps,Microsoft Teams,Yes,No,Golden Tenant,mdo_atpprotection,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
128,Set automatic email forwarding rules to be system controlled,Completed,0.98 / 1,1%,Apps,Exchange Online,Yes,No,Golden Tenant,mdo_autoforwardingmode,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Ensure all forms of mail forwarding are blocked and/or disabled,Completed,4.84 / 5,5%,Apps,Exchange Online,Yes,No,Golden Tenant,mdo_blockmailforward,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
128,Set action to take on bulk spam detection,Completed,2.95 / 3,3%,Apps,MDO,Yes,No,Golden Tenant,mdo_bulkspamaction,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
128,Set the email bulk complaint level (BCL) threshold to be 6 or lower,Completed,0.99 / 1,1%,Apps,Exchange Online,Yes,No,Golden Tenant,mdo_bulkthreshold,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
128,Ensure the Common Attachment Types Filter is enabled,Completed,5 / 5,5%,Apps,MDO,Yes,No,Golden Tenant,mdo_commonattachmentsfilter,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
128,Don't add allowed IP addresses in the connection filter policy,Completed,1 / 1,1%,Apps,MDO,No,No,Golden Tenant,mdo_connectionfilter,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
128,Enable impersonated domain protection,Completed,7.72 / 8,8%,Apps,MDO,Yes,No,Golden Tenant,mdo_enabledomainstoprotect,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
128,Ensure that mailbox intelligence is enabled,Completed,7.77 / 8,8%,Apps,Exchange Online,Yes,No,Golden Tenant,mdo_enablemailboxintelligence,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
128,Set action to take on high confidence phishing detection,Completed,5 / 5,5%,Apps,MDO,Yes,No,Golden Tenant,mdo_highconfidencephishaction,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
128,Set action to take on high confidence spam detection,Completed,4.91 / 5,5%,Apps,MDO,Yes,No,Golden Tenant,mdo_highconfidencespamaction,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
128,Ensure that intelligence for impersonation protection is enabled,Completed,7.78 / 8,8%,Apps,MDO,Yes,No,Golden Tenant,mdo_mailboxintelligenceprotection,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
128,Move messages that are detected as impersonated users by mailbox intelligence,Completed,7.84 / 8,8%,Apps,Exchange Online,Yes,No,Golden Tenant,mdo_mailboxintelligenceprotectionaction,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
128,Set the phishing email level threshold at 2 or higher,Completed,8 / 8,8%,Apps,Exchange Online,Yes,No,Golden Tenant,mdo_phishthresholdlevel,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
128,Set action to take on phishing detection,Completed,5 / 5,5%,Apps,MDO,Yes,No,Golden Tenant,mdo_phisspamacation,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
128,Retain spam in quarantine for 30 days,Completed,0.99 / 1,1%,Apps,MDO,Yes,No,Golden Tenant,mdo_quarantineretentionperiod,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
128,Set maximum number of external recipients that a user can email per hour,Completed,0.98 / 1,1%,Apps,Exchange Online,Yes,No,Golden Tenant,mdo_recipientexternallimitperhour,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
128,Set maximum number of internal recipients that a user can send to within an hour,Completed,0.97 / 1,1%,Apps,MDO,Yes,No,Golden Tenant,mdo_recipientinternallimitperhour,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
128,Set a daily message limit,Completed,0.97 / 1,1%,Apps,MDO,Yes,No,Golden Tenant,mdo_recipientlimitperday,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Ensure Safe Attachments policy is enabled,Completed,4.85 / 5,5%,Apps,MDO,Yes,No,Golden Tenant,mdo_safeattachmentpolicy,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
128,Turn on Safe Attachments in block mode,Completed,8 / 8,8%,Apps,MDO,Yes,No,Golden Tenant,mdo_safeattachments,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
128,Turn on Safe Documents for Office Clients,Completed,4.9 / 5,5%,Apps,MDO,Yes,No,Golden Tenant,mdo_safedocuments,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
128,Create Safe Links policies for email messages,Completed,9 / 9,9%,Apps,Exchange Online,Yes,No,Golden Tenant,mdo_safelinksforemail,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Ensure Safe Links for Office Applications is Enabled,Completed,2.98 / 3,3%,Apps,MDO,Yes,No,Golden Tenant,mdo_safelinksforOfficeApps,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
128,Enable the domain impersonation safety tip,Completed,2.93 / 3,3%,Apps,MDO,Yes,No,Golden Tenant,mdo_similardomainssafetytips,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
128,Enable the user impersonation safety tip,Completed,2.9 / 3,3%,Apps,MDO,Yes,No,Golden Tenant,mdo_similaruserssafetytips,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
10,Ensure Exchange Online Spam Policies are set to notify administrators,Completed,3 / 3,3%,Apps,Exchange Online,Yes,No,Golden Tenant,mdo_spam_notifications_only_for_admins,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
128,Set action to take on spam detection,Completed,4.75 / 5,5%,Apps,MDO,Yes,No,Golden Tenant,mdo_spamaction,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
128,Quarantine messages that are detected from impersonated domains,Completed,5.86 / 6,6%,Apps,MDO,Yes,No,Golden Tenant,mdo_targeteddomainprotectionaction,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
128,Quarantine messages that are detected from impersonated users,Completed,5.85 / 6,6%,Apps,MDO,Yes,No,Golden Tenant,mdo_targeteduserprotectionaction,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
128,Enable impersonated user protection,Completed,8 / 8,8%,Apps,MDO,Yes,No,Golden Tenant,mdo_targetedusersprotection,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
128,Block users who reached the message limit,Completed,0.99 / 1,1%,Apps,MDO,Yes,No,Golden Tenant,mdo_thresholdreachedaction,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
128,Enable the user impersonation unusual characters safety tip,Completed,3 / 3,3%,Apps,MDO,Yes,No,Golden Tenant,mdo_unusualcharacterssafetytips,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
128,Create zero-hour auto purge policies for malware,Completed,6 / 6,6%,Apps,MDO,Yes,No,Golden Tenant,mdo_zapmalware,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
128,Create zero-hour auto purge policies for phishing messages,Completed,3 / 3,3%,Apps,MDO,Yes,No,Golden Tenant,mdo_zapphish,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
128,Create zero-hour auto purge policies for spam messages,Completed,0.96 / 1,1%,Apps,MDO,Yes,No,Golden Tenant,mdo_zapspam,"Reference posture: disciplined identity, endpoint, mail, collaboration, and data controls."
