Rank,Recommended action,Status,Points achieved,Score impact,Category,Product,Have license?,Regressed,Tenant,Control ID,Notes
10,Password expiry requirements,To address,0.02 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_DocuSign_PasswordExpires,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable session timeout for web users,To address,0.21 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_DocuSign_SessionTimeout,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable web session timeout for web users,To address,1.59 / 6,6%,Identity,Microsoft Entra ID,Yes,Yes,Tailspin Education,MDA_Dropbox_InactiveTimeoutMins,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Disable 'Allow members to view dependency insights',Planned,2.13 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_GitHub_DependencyInsights,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enabled 'email notification delivery for this enterprise is restricted to verified or approved domains',Planned,1.3 / 3,3%,Apps,Exchange Online,Yes,No,Tailspin Education,MDA_GitHub_EmailNotificationRestrictedToVerifiedOrApprovedDomains,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enforce IP allow list configuration for org resources,Planned,2.23 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_GitHub_IPallowListConfigurationForOrgResources,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Disable 'Allow repository administrators to invite outside collaborators to repositories for this organization,Planned,1.81 / 4,4%,Identity,Microsoft Entra ID,No,No,Tailspin Education,MDA_GitHub_OutsideCollabInvitation,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Disable private repository forking,To address,2.05 / 7,7%,Apps,MDA_GitHub,Yes,No,Tailspin Education,MDA_GitHub_PrivateRepositoryForkingSetting,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,"Disable 'Members will be able to create public repositories, visible to anyone'",To address,1.13 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_GitHub_PublicRepoCreation,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Disable 'members with admin permissions for repositories can delete or transfer repositories',To address,1.43 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_GitHub_RepoTransferOrDeletion,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Disable 'Allow members to change repository visibilities for this organization',Planned,2.85 / 6,6%,Apps,MDA_GitHub,No,No,Tailspin Education,MDA_GitHub_RepoVisibility_change,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable single sign on (SSO),To address,0.24 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_GitHub_SAML,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable multi-factor authentication (MFA),Planned,2.46 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_Google_EnableTwoFactorAuth,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Adopt SSO (Single sign on) in netDocuments,Planned,3.93 / 7,7%,Identity,Microsoft Entra ID,Yes,Yes,Tailspin Education,MDA_NetDocuments_SSO,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enhance password requirements,Planned,2.96 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_Okta_EnhancedPassword,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable multi-factor authentication,Planned,4.15 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_Okta_MFA,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Password expiry requirements,Planned,1.88 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_Okta_PasswordExpires,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable session timeout for web users,To address,0.16 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_Okta_SessionTimeout,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Remote Site,To address,0 / 5,5%,Apps,MDA_SF,Yes,No,Tailspin Education,MDA_SF_disableProtocolSecurity,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Disable Administrators Can Log In As Any User,To address,0.6 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_SF_enableAdminLoginAsAnyUser,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Disable Caching and Autocomplete on Login Page via Session settings,Planned,2.36 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_SF_enableCacheAndAutocomplete,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable clickjack protection for non-Setup for Salesforce pages,Planned,2.12 / 3,3%,Apps,MDA_SF,Yes,No,Tailspin Education,MDA_SF_enableClickjackNonsetupSFDC,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable clickjack protection for customer VisualForce pages with standard headers,Completed,2.49 / 3,3%,Apps,MDA_SF,Yes,No,Tailspin Education,MDA_SF_enableClickjackNonsetupUser,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable clickjack protection for customer VisualForce pages with headers disabled,Planned,1.72 / 3,3%,Apps,MDA_SF,Yes,No,Tailspin Education,MDA_SF_enableClickjackNonsetupUserHeaderless,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable clickjack protection for Setup pages,Planned,1.68 / 3,3%,Apps,MDA_SF,Yes,No,Tailspin Education,MDA_SF_enableClickjackSetup,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable Content Sniffing protection,Planned,1.24 / 3,3%,Apps,MDA_SF,No,No,Tailspin Education,MDA_SF_enableContentSniffingProtection,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable Content Security Policy protection for email templates,To address,0.59 / 3,3%,Apps,Exchange Online,Yes,No,Tailspin Education,MDA_SF_enableCSPOnEmail,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable CSRF protection on GET requests on non-setup pages,To address,0.74 / 3,3%,Apps,MDA_SF,Yes,No,Tailspin Education,MDA_SF_enableCSRFOnGet,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable CSRF protection on POST requests on non-setup pages,To address,0.41 / 3,3%,Apps,MDA_SF,Yes,Yes,Tailspin Education,MDA_SF_enableCSRFOnPost,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
33,Require identity verification during multi-factor authentication (MFA) registration,Planned,4.7 / 7,7%,Identity,Microsoft Entra ID,Yes,Yes,Tailspin Education,MDA_SF_enableMultipleSamlConfigs,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Let users verify their identity by text (SMS),Completed,7 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_SF_enableSMSIdentity,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enforce login IP ranges on every request,Planned,3.39 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_SF_enforceIpRangesEveryRequest,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Force logout on session timeout,To address,2.12 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_SF_forceLogoutOnSessionTimeout,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Force (admin) relogin after Login-As-User,To address,0.39 / 3,3%,Identity,Microsoft Entra ID,Yes,Yes,Tailspin Education,MDA_SF_forceRelogin,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Require identity verification for change of email address,To address,0 / 5,5%,Identity,Exchange Online,Yes,No,Tailspin Education,MDA_SF_identityConfirmationOnEmailChange,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Lock sessions to the domain in which they were first used,To address,0 / 7,7%,Identity,Microsoft Entra ID,No,No,Tailspin Education,MDA_SF_lockSessionsToDomain,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Maximum invalid login attempts,To address,0.01 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_SF_maxLoginAttempts,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Require a minimum 1 day password lifetime,To address,1.36 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_SF_minimumPasswordLifetime,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Password complexity requirement,Planned,2.77 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_SF_password_complexity,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,User passwords expire in 90 days or less,Planned,2.53 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_SF_password_expiration,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enforce password history,Planned,2.06 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_SF_password_historyRestriction,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Lockout effective period,Planned,3.37 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_SF_password_lockoutInterval,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Minimum password length,To address,0.73 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_SF_password_minimumPasswordLength,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Obscure secret answer for password resets,To address,0.31 / 3,3%,Identity,Microsoft Entra ID,No,No,Tailspin Education,MDA_SF_password_obscureSecretAnswer,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Password question requirement,To address,0.63 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_SF_password_questionRestriction,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Session timeout,To address,0.59 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_SF_password_sessionTimeout,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Require HttpOnly attribute,To address,0.55 / 3,3%,Apps,MDA_SF,Yes,No,Tailspin Education,MDA_SF_requireHttpOnly,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable multi-factor authentication,Planned,4.88 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_SNOW_authenticateMultifactor,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable enforcing JSONv2 requests with basic authorization,Planned,2.73 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_SNOW_authRequiredJson2,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable enforcing SOAP requests with basic authorization,Planned,2.73 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_SNOW_authRequiredSOAP,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable unload request authorization,Planned,2.07 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_SNOW_authRequiredUnl,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable script request authorization,Planned,2.02 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_SNOW_cauthRequiredScriptedProcessor,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable URL allow list for cross-origin iframe communication,To address,1.33 / 6,6%,Apps,MDA_SNOW,Yes,No,Tailspin Education,MDA_SNOW_concourseOnmessageEnforceSameOrigin,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable Password Reset Policy Checks,To address,0.18 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_SNOW_enablePasswordPolicy,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable high security plugin,To address,0 / 7,7%,Apps,MDA_SNOW,Yes,No,Tailspin Education,MDA_SNOW_highSecurity,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Set default cache-control HTTP header value to private,Planned,2.69 / 6,6%,Apps,MDA_SNOW,Yes,No,Tailspin Education,MDA_SNOW_httpCacheControl,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Disable password-less authentication,Planned,2.99 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_SNOW_loginNoBlankPassword,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable Contextual Security: Role Management plugin,Planned,3.52 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_SNOW_roleManagement,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Set client-callable script includes to private,Planned,2.04 / 4,4%,Apps,MDA_SNOW,Yes,No,Tailspin Education,MDA_SNOW_scriptCcsiIsPublic,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Apply access control rule (ACL) validation when server-side records are accessed using GlideAjax APIs within a client script,Planned,2.56 / 4,4%,Apps,MDA_SNOW,Yes,No,Tailspin Education,MDA_SNOW_scriptSecureAjaxgliderecord,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable client generated scripts sandbox,To address,1.47 / 6,6%,Apps,MDA_SNOW,Yes,No,Tailspin Education,MDA_SNOW_scriptUseSandbox,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable default deny with new ACL rules,To address,0.26 / 5,5%,Apps,MDA_SNOW,Yes,No,Tailspin Education,MDA_SNOW_smDefaultMode,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable managing failed login attempts,To address,0.95 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_SNOW_sncUserLockoutCheck,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable SOAP content type checking,To address,1.43 / 6,6%,Apps,MDA_SNOW,No,No,Tailspin Education,MDA_SNOW_soapRequireContentTypeXml,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable SOAP request strict security,To address,1.21 / 6,6%,Apps,MDA_SNOW,Yes,No,Tailspin Education,MDA_SNOW_soapStrictSecurity,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Activate security jump start (ACL rules) plugin,Planned,2.5 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_SNOW_systemSecurity,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable session activity timeout,Planned,1.82 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_SNOW_uiSessionTimeout,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable anti-CSRF token,Planned,4.65 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_SNOW_useCsrfToken,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable absolute session timeout,To address,0.64 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_SNOW_userCookieMaxLifeSpanInDays,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Adopt SSO (Single sign on) in Workplace by Meta,To address,0 / 7,7%,Identity,Microsoft Entra ID,Yes,Yes,Tailspin Education,MDA_Workplace_SSO,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Block admins to set passwords,To address,0.72 / 3,3%,Identity,Microsoft Entra ID,Yes,Yes,Tailspin Education,MDA_Zendesk_AdminPassChange,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Block account assumption,To address,0.87 / 4,4%,Identity,Microsoft Entra ID,Yes,Yes,Tailspin Education,MDA_Zendesk_BlockAccountAssumption,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Block customers to bypass IP restrictions,To address,0.89 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_Zendesk_bypassIPrestrictions,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,"Send a notification on password change for admins, agents, and end users",Planned,1.75 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_Zendesk_EmailNotificationsforPassChange,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Admins and agents can use the Zendesk Support mobile app,Planned,2.07 / 3,3%,Apps,MDA_Zendesk,Yes,No,Tailspin Education,MDA_Zendesk_enableapp,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable IP restrictions,Completed,2.75 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_Zendesk_IPrestrictions,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable and adopt two-factor authentication (2FA),Planned,4.16 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_Zendesk_MFA,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable session timeout for users,Planned,2.74 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_Zendesk_sessionexpiry,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable external Authentication (google or microsoft or SSO),To address,0.83 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_Zendesk_SSO,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable Zendesk authentication,To address,0.09 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Tailspin Education,MDA_Zendesk_ZanAuth,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Block users in specific domains from joining meetings and webinars,To address,0 / 3,3%,Apps,MDA_Zoom,Yes,No,Tailspin Education,MDA_Zoom_BlockDomains,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enforce end to end encryption in all Zoom meetings,To address,0.05 / 3,3%,Apps,MDA_Zoom,Yes,No,Tailspin Education,MDA_Zoom_MeetingE2eEncryption,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable multi-factor authentication,Planned,4.91 / 7,7%,Apps,MDA_Zoom,Yes,No,Tailspin Education,MDA_Zoom_MFA,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enhance password requirements,Completed,3.29 / 4,4%,Apps,MDA_Zoom,Yes,No,Tailspin Education,MDA_Zoom_PasswordReq,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable session timeout for client users,Planned,2.4 / 6,6%,Apps,MDA_Zoom,Yes,Yes,Tailspin Education,MDA_Zoom_SessionTimeoutClient,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Enable session timeout for web users,Planned,2.77 / 6,6%,Apps,MDA_Zoom,Yes,No,Tailspin Education,MDA_Zoom_SessionTimeoutWeb,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
128,Ensure that no sender domains are allowed for anti-spam policies,Planned,1.14 / 2,2%,Apps,MDO,Yes,No,Tailspin Education,mdo_allowedsenderscombined,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Ensure that an anti-phishing policy has been created,Planned,1.17 / 3,3%,Apps,MDO,Yes,Yes,Tailspin Education,mdo_antiphishingpolicies,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
128,"Turn on Microsoft Defender for Office 365 in SharePoint, OneDrive, and Microsoft Teams",To address,1.35 / 5,5%,Apps,Microsoft Teams,Yes,No,Tailspin Education,mdo_atpprotection,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
128,Set automatic email forwarding rules to be system controlled,To address,0 / 1,1%,Apps,Exchange Online,Yes,Yes,Tailspin Education,mdo_autoforwardingmode,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Ensure all forms of mail forwarding are blocked and/or disabled,To address,0.59 / 5,5%,Apps,Exchange Online,Yes,No,Tailspin Education,mdo_blockmailforward,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
128,Set action to take on bulk spam detection,To address,0.75 / 3,3%,Apps,MDO,No,Yes,Tailspin Education,mdo_bulkspamaction,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
128,Set the email bulk complaint level (BCL) threshold to be 6 or lower,Planned,0.67 / 1,1%,Apps,Exchange Online,Yes,No,Tailspin Education,mdo_bulkthreshold,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
128,Ensure the Common Attachment Types Filter is enabled,Planned,3.11 / 5,5%,Apps,MDO,Yes,No,Tailspin Education,mdo_commonattachmentsfilter,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
128,Don't add allowed IP addresses in the connection filter policy,To address,0.28 / 1,1%,Apps,MDO,Yes,No,Tailspin Education,mdo_connectionfilter,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
128,Enable impersonated domain protection,To address,0.89 / 8,8%,Apps,MDO,Yes,No,Tailspin Education,mdo_enabledomainstoprotect,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
128,Ensure that mailbox intelligence is enabled,To address,0 / 8,8%,Apps,Exchange Online,Yes,Yes,Tailspin Education,mdo_enablemailboxintelligence,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
128,Set action to take on high confidence phishing detection,Planned,2.41 / 5,5%,Apps,MDO,Yes,No,Tailspin Education,mdo_highconfidencephishaction,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
128,Set action to take on high confidence spam detection,To address,0.08 / 5,5%,Apps,MDO,Yes,No,Tailspin Education,mdo_highconfidencespamaction,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
128,Ensure that intelligence for impersonation protection is enabled,To address,1.88 / 8,8%,Apps,MDO,Yes,No,Tailspin Education,mdo_mailboxintelligenceprotection,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
128,Move messages that are detected as impersonated users by mailbox intelligence,Planned,5.37 / 8,8%,Apps,Exchange Online,Yes,No,Tailspin Education,mdo_mailboxintelligenceprotectionaction,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
128,Set the phishing email level threshold at 2 or higher,Completed,7.77 / 8,8%,Apps,Exchange Online,Yes,No,Tailspin Education,mdo_phishthresholdlevel,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
128,Set action to take on phishing detection,Planned,4.07 / 5,5%,Apps,MDO,Yes,No,Tailspin Education,mdo_phisspamacation,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
128,Retain spam in quarantine for 30 days,Planned,0.7 / 1,1%,Apps,MDO,Yes,Yes,Tailspin Education,mdo_quarantineretentionperiod,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
128,Set maximum number of external recipients that a user can email per hour,Planned,0.36 / 1,1%,Apps,Exchange Online,Yes,Yes,Tailspin Education,mdo_recipientexternallimitperhour,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
128,Set maximum number of internal recipients that a user can send to within an hour,To address,0.19 / 1,1%,Apps,MDO,Yes,No,Tailspin Education,mdo_recipientinternallimitperhour,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
128,Set a daily message limit,To address,0.05 / 1,1%,Apps,MDO,No,No,Tailspin Education,mdo_recipientlimitperday,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Ensure Safe Attachments policy is enabled,To address,0 / 5,5%,Apps,MDO,Yes,No,Tailspin Education,mdo_safeattachmentpolicy,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
128,Turn on Safe Attachments in block mode,To address,1.57 / 8,8%,Apps,MDO,Yes,No,Tailspin Education,mdo_safeattachments,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
128,Turn on Safe Documents for Office Clients,To address,1.45 / 5,5%,Apps,MDO,Yes,No,Tailspin Education,mdo_safedocuments,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
128,Create Safe Links policies for email messages,Planned,3.42 / 9,9%,Apps,Exchange Online,Yes,No,Tailspin Education,mdo_safelinksforemail,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Ensure Safe Links for Office Applications is Enabled,Planned,2.29 / 3,3%,Apps,MDO,Yes,No,Tailspin Education,mdo_safelinksforOfficeApps,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
128,Enable the domain impersonation safety tip,Planned,1.73 / 3,3%,Apps,MDO,Yes,No,Tailspin Education,mdo_similardomainssafetytips,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
128,Enable the user impersonation safety tip,Planned,1.15 / 3,3%,Apps,MDO,No,No,Tailspin Education,mdo_similaruserssafetytips,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
10,Ensure Exchange Online Spam Policies are set to notify administrators,To address,0.4 / 3,3%,Apps,Exchange Online,No,No,Tailspin Education,mdo_spam_notifications_only_for_admins,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
128,Set action to take on spam detection,To address,0.16 / 5,5%,Apps,MDO,Yes,No,Tailspin Education,mdo_spamaction,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
128,Quarantine messages that are detected from impersonated domains,To address,1.53 / 6,6%,Apps,MDO,Yes,No,Tailspin Education,mdo_targeteddomainprotectionaction,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
128,Quarantine messages that are detected from impersonated users,Planned,2.65 / 6,6%,Apps,MDO,Yes,No,Tailspin Education,mdo_targeteduserprotectionaction,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
128,Enable impersonated user protection,Planned,4.94 / 8,8%,Apps,MDO,No,Yes,Tailspin Education,mdo_targetedusersprotection,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
128,Block users who reached the message limit,Planned,0.57 / 1,1%,Apps,MDO,Yes,No,Tailspin Education,mdo_thresholdreachedaction,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
128,Enable the user impersonation unusual characters safety tip,Planned,1.2 / 3,3%,Apps,MDO,Yes,No,Tailspin Education,mdo_unusualcharacterssafetytips,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
128,Create zero-hour auto purge policies for malware,Planned,2.67 / 6,6%,Apps,MDO,Yes,No,Tailspin Education,mdo_zapmalware,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
128,Create zero-hour auto purge policies for phishing messages,Planned,1.04 / 3,3%,Apps,MDO,Yes,No,Tailspin Education,mdo_zapphish,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
128,Create zero-hour auto purge policies for spam messages,To address,0.22 / 1,1%,Apps,MDO,Yes,Yes,Tailspin Education,mdo_zapspam,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
246,Restrict anonymous users from starting Teams meetings,To address,0 / 1,1%,Apps,Microsoft Teams,Yes,Yes,Tailspin Education,meeting_anonymousstartmeeting_v1,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
247,Only invited users should be automatically admitted to Teams meetings,To address,0.35 / 2,2%,Apps,Microsoft Teams,Yes,Yes,Tailspin Education,meeting_autoadmitusers_v1,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
248,Configure which users are allowed to present in Teams meetings,Planned,0.9 / 2,2%,Apps,Microsoft Teams,Yes,No,Tailspin Education,meeting_designatedpresenter_v1,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
249,Limit external participants from having control in a Teams meeting,Planned,0.7 / 1,1%,Apps,Microsoft Teams,Yes,No,Tailspin Education,meeting_externalrequestcontrol_v1,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
250,Restrict dial-in users from bypassing a meeting lobby,To address,0.13 / 1,1%,Apps,Microsoft Teams,Yes,Yes,Tailspin Education,meeting_pstnusersbypasslobby_v1,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
251,Restrict anonymous users from joining meetings,Planned,0.59 / 1,1%,Apps,Microsoft Teams,Yes,No,Tailspin Education,meeting_restrictanonymousjoin_v1,"Education-style sprawl: guests, old devices, and collaboration policies all over the place."
