Rank,Recommended action,Status,Points achieved,Score impact,Category,Product,Have license?,Regressed,Tenant,Control ID,Notes
10,Enable password expiration policies,Planned,2.64 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_CitrixSF_PasswordMaxAgeDays,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enhance password requirements,Planned,2.44 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_DocuSign_EnhancedPassword,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Password expiry requirements,Planned,1.68 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_DocuSign_PasswordExpires,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable session timeout for web users,Planned,4.66 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_DocuSign_SessionTimeout,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable web session timeout for web users,Planned,3.8 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_Dropbox_InactiveTimeoutMins,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Disable 'Allow members to view dependency insights',Planned,2.42 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_GitHub_DependencyInsights,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enabled 'email notification delivery for this enterprise is restricted to verified or approved domains',Completed,2.93 / 3,3%,Apps,Exchange Online,Yes,No,Fabrikam Health,MDA_GitHub_EmailNotificationRestrictedToVerifiedOrApprovedDomains,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enforce IP allow list configuration for org resources,Completed,3.54 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_GitHub_IPallowListConfigurationForOrgResources,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Disable 'Allow repository administrators to invite outside collaborators to repositories for this organization,Planned,2.58 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_GitHub_OutsideCollabInvitation,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Disable private repository forking,Planned,3.07 / 7,7%,Apps,MDA_GitHub,Yes,No,Fabrikam Health,MDA_GitHub_PrivateRepositoryForkingSetting,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,"Disable 'Members will be able to create public repositories, visible to anyone'",Planned,1.39 / 4,4%,Identity,Microsoft Entra ID,No,No,Fabrikam Health,MDA_GitHub_PublicRepoCreation,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Disable 'members with admin permissions for repositories can delete or transfer repositories',Planned,3.4 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_GitHub_RepoTransferOrDeletion,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Disable 'Allow members to change repository visibilities for this organization',To address,0.6 / 6,6%,Apps,MDA_GitHub,Yes,No,Fabrikam Health,MDA_GitHub_RepoVisibility_change,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable single sign on (SSO),Completed,2.75 / 3,3%,Identity,Microsoft Entra ID,No,No,Fabrikam Health,MDA_GitHub_SAML,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable multi-factor authentication (MFA),Planned,5.7 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_Google_EnableTwoFactorAuth,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Adopt SSO (Single sign on) in netDocuments,Planned,5.73 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_NetDocuments_SSO,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enhance password requirements,Planned,3.26 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_Okta_EnhancedPassword,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable multi-factor authentication,To address,1.49 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_Okta_MFA,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Password expiry requirements,To address,0.44 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_Okta_PasswordExpires,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable session timeout for web users,Planned,2.48 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_Okta_SessionTimeout,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Remote Site,Planned,2.09 / 5,5%,Apps,MDA_SF,Yes,No,Fabrikam Health,MDA_SF_disableProtocolSecurity,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Disable Administrators Can Log In As Any User,Planned,2.25 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_SF_enableAdminLoginAsAnyUser,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Disable Caching and Autocomplete on Login Page via Session settings,Completed,3.34 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_SF_enableCacheAndAutocomplete,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable clickjack protection for non-Setup for Salesforce pages,Planned,2.13 / 3,3%,Apps,MDA_SF,Yes,No,Fabrikam Health,MDA_SF_enableClickjackNonsetupSFDC,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable clickjack protection for customer VisualForce pages with standard headers,Planned,2.23 / 3,3%,Apps,MDA_SF,Yes,No,Fabrikam Health,MDA_SF_enableClickjackNonsetupUser,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable clickjack protection for customer VisualForce pages with headers disabled,Planned,2.42 / 3,3%,Apps,MDA_SF,Yes,No,Fabrikam Health,MDA_SF_enableClickjackNonsetupUserHeaderless,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable clickjack protection for Setup pages,Planned,2.27 / 3,3%,Apps,MDA_SF,Yes,No,Fabrikam Health,MDA_SF_enableClickjackSetup,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable Content Sniffing protection,Completed,2.92 / 3,3%,Apps,MDA_SF,Yes,No,Fabrikam Health,MDA_SF_enableContentSniffingProtection,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable Content Security Policy protection for email templates,Planned,1.82 / 3,3%,Apps,Exchange Online,Yes,Yes,Fabrikam Health,MDA_SF_enableCSPOnEmail,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable CSRF protection on GET requests on non-setup pages,Planned,1.88 / 3,3%,Apps,MDA_SF,Yes,No,Fabrikam Health,MDA_SF_enableCSRFOnGet,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable CSRF protection on POST requests on non-setup pages,Planned,1.37 / 3,3%,Apps,MDA_SF,Yes,No,Fabrikam Health,MDA_SF_enableCSRFOnPost,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
33,Require identity verification during multi-factor authentication (MFA) registration,Completed,5.95 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_SF_enableMultipleSamlConfigs,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Let users verify their identity by text (SMS),Completed,7 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_SF_enableSMSIdentity,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enforce login IP ranges on every request,Completed,4.18 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_SF_enforceIpRangesEveryRequest,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Force logout on session timeout,Completed,5.95 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_SF_forceLogoutOnSessionTimeout,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Force (admin) relogin after Login-As-User,Completed,2.52 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_SF_forceRelogin,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Require identity verification for change of email address,Completed,4.37 / 5,5%,Identity,Exchange Online,No,No,Fabrikam Health,MDA_SF_identityConfirmationOnEmailChange,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Lock sessions to the domain in which they were first used,Planned,4.3 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_SF_lockSessionsToDomain,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Maximum invalid login attempts,Planned,1.98 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_SF_maxLoginAttempts,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Require a minimum 1 day password lifetime,Planned,3.36 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_SF_minimumPasswordLifetime,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Password complexity requirement,Planned,2.4 / 4,4%,Identity,Microsoft Entra ID,No,No,Fabrikam Health,MDA_SF_password_complexity,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,User passwords expire in 90 days or less,Completed,4.69 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_SF_password_expiration,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enforce password history,Planned,3.27 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_SF_password_historyRestriction,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Lockout effective period,Planned,4.7 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_SF_password_lockoutInterval,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Minimum password length,Planned,1.93 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_SF_password_minimumPasswordLength,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Obscure secret answer for password resets,Planned,1.15 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_SF_password_obscureSecretAnswer,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Password question requirement,Planned,1.12 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_SF_password_questionRestriction,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Session timeout,Planned,4.74 / 7,7%,Identity,Microsoft Entra ID,No,No,Fabrikam Health,MDA_SF_password_sessionTimeout,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Require HttpOnly attribute,Planned,1.57 / 3,3%,Apps,MDA_SF,Yes,No,Fabrikam Health,MDA_SF_requireHttpOnly,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable multi-factor authentication,Planned,4.91 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_SNOW_authenticateMultifactor,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable enforcing JSONv2 requests with basic authorization,Completed,4.55 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_SNOW_authRequiredJson2,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable enforcing SOAP requests with basic authorization,Planned,4.03 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_SNOW_authRequiredSOAP,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable unload request authorization,Planned,3.91 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_SNOW_authRequiredUnl,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable script request authorization,Planned,3.03 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_SNOW_cauthRequiredScriptedProcessor,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable URL allow list for cross-origin iframe communication,Planned,3.65 / 6,6%,Apps,MDA_SNOW,Yes,Yes,Fabrikam Health,MDA_SNOW_concourseOnmessageEnforceSameOrigin,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable Password Reset Policy Checks,To address,0.5 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_SNOW_enablePasswordPolicy,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable high security plugin,Planned,4.88 / 7,7%,Apps,MDA_SNOW,Yes,No,Fabrikam Health,MDA_SNOW_highSecurity,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Set default cache-control HTTP header value to private,Planned,3.57 / 6,6%,Apps,MDA_SNOW,No,No,Fabrikam Health,MDA_SNOW_httpCacheControl,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Disable password-less authentication,Planned,4.66 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_SNOW_loginNoBlankPassword,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable Contextual Security: Role Management plugin,Completed,5.06 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_SNOW_roleManagement,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Set client-callable script includes to private,Planned,2.91 / 4,4%,Apps,MDA_SNOW,Yes,No,Fabrikam Health,MDA_SNOW_scriptCcsiIsPublic,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Apply access control rule (ACL) validation when server-side records are accessed using GlideAjax APIs within a client script,Completed,3.82 / 4,4%,Apps,MDA_SNOW,Yes,No,Fabrikam Health,MDA_SNOW_scriptSecureAjaxgliderecord,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable client generated scripts sandbox,Planned,2.54 / 6,6%,Apps,MDA_SNOW,Yes,No,Fabrikam Health,MDA_SNOW_scriptUseSandbox,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable default deny with new ACL rules,Planned,2.68 / 5,5%,Apps,MDA_SNOW,Yes,No,Fabrikam Health,MDA_SNOW_smDefaultMode,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable managing failed login attempts,Planned,1.49 / 4,4%,Identity,Microsoft Entra ID,No,No,Fabrikam Health,MDA_SNOW_sncUserLockoutCheck,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable SOAP content type checking,Planned,4.11 / 6,6%,Apps,MDA_SNOW,Yes,No,Fabrikam Health,MDA_SNOW_soapRequireContentTypeXml,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable SOAP request strict security,Planned,4.3 / 6,6%,Apps,MDA_SNOW,Yes,No,Fabrikam Health,MDA_SNOW_soapStrictSecurity,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Activate security jump start (ACL rules) plugin,Completed,3.46 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_SNOW_systemSecurity,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable session activity timeout,Planned,2.77 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_SNOW_uiSessionTimeout,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable anti-CSRF token,To address,1.57 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_SNOW_useCsrfToken,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable absolute session timeout,Completed,3.63 / 4,4%,Identity,Microsoft Entra ID,No,No,Fabrikam Health,MDA_SNOW_userCookieMaxLifeSpanInDays,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Adopt SSO (Single sign on) in Workplace by Meta,Planned,3.96 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_Workplace_SSO,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Block admins to set passwords,Planned,1.14 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_Zendesk_AdminPassChange,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Block account assumption,Planned,2.02 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_Zendesk_BlockAccountAssumption,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Block customers to bypass IP restrictions,Planned,1.39 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_Zendesk_bypassIPrestrictions,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,"Send a notification on password change for admins, agents, and end users",Planned,2.38 / 3,3%,Identity,Microsoft Entra ID,No,No,Fabrikam Health,MDA_Zendesk_EmailNotificationsforPassChange,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Admins and agents can use the Zendesk Support mobile app,To address,0.19 / 3,3%,Apps,MDA_Zendesk,Yes,No,Fabrikam Health,MDA_Zendesk_enableapp,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable IP restrictions,Completed,2.47 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_Zendesk_IPrestrictions,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable and adopt two-factor authentication (2FA),Completed,6.48 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_Zendesk_MFA,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable session timeout for users,Planned,3.95 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_Zendesk_sessionexpiry,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable external Authentication (google or microsoft or SSO),Planned,2.81 / 7,7%,Identity,Microsoft Entra ID,Yes,Yes,Fabrikam Health,MDA_Zendesk_SSO,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable Zendesk authentication,To address,0.7 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Fabrikam Health,MDA_Zendesk_ZanAuth,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Block users in specific domains from joining meetings and webinars,Planned,1.27 / 3,3%,Apps,MDA_Zoom,Yes,No,Fabrikam Health,MDA_Zoom_BlockDomains,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enforce end to end encryption in all Zoom meetings,Planned,1.74 / 3,3%,Apps,MDA_Zoom,Yes,Yes,Fabrikam Health,MDA_Zoom_MeetingE2eEncryption,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable multi-factor authentication,Planned,5.09 / 7,7%,Apps,MDA_Zoom,Yes,No,Fabrikam Health,MDA_Zoom_MFA,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enhance password requirements,Completed,3.58 / 4,4%,Apps,MDA_Zoom,Yes,No,Fabrikam Health,MDA_Zoom_PasswordReq,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable session timeout for client users,Planned,4.42 / 6,6%,Apps,MDA_Zoom,Yes,No,Fabrikam Health,MDA_Zoom_SessionTimeoutClient,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Enable session timeout for web users,Completed,5.54 / 6,6%,Apps,MDA_Zoom,Yes,No,Fabrikam Health,MDA_Zoom_SessionTimeoutWeb,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
128,Ensure that no sender domains are allowed for anti-spam policies,Planned,1.52 / 2,2%,Apps,MDO,Yes,No,Fabrikam Health,mdo_allowedsenderscombined,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Ensure that an anti-phishing policy has been created,Planned,2.08 / 3,3%,Apps,MDO,Yes,No,Fabrikam Health,mdo_antiphishingpolicies,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
128,"Turn on Microsoft Defender for Office 365 in SharePoint, OneDrive, and Microsoft Teams",Planned,2.62 / 5,5%,Apps,Microsoft Teams,No,No,Fabrikam Health,mdo_atpprotection,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
128,Set automatic email forwarding rules to be system controlled,Planned,0.8 / 1,1%,Apps,Exchange Online,Yes,No,Fabrikam Health,mdo_autoforwardingmode,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Ensure all forms of mail forwarding are blocked and/or disabled,Planned,2.86 / 5,5%,Apps,Exchange Online,Yes,No,Fabrikam Health,mdo_blockmailforward,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
128,Set action to take on bulk spam detection,Completed,2.63 / 3,3%,Apps,MDO,Yes,No,Fabrikam Health,mdo_bulkspamaction,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
128,Set the email bulk complaint level (BCL) threshold to be 6 or lower,Planned,0.73 / 1,1%,Apps,Exchange Online,Yes,No,Fabrikam Health,mdo_bulkthreshold,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
128,Ensure the Common Attachment Types Filter is enabled,Planned,3.85 / 5,5%,Apps,MDO,No,No,Fabrikam Health,mdo_commonattachmentsfilter,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
128,Don't add allowed IP addresses in the connection filter policy,To address,0.13 / 1,1%,Apps,MDO,Yes,No,Fabrikam Health,mdo_connectionfilter,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
128,Enable impersonated domain protection,Planned,5.4 / 8,8%,Apps,MDO,Yes,No,Fabrikam Health,mdo_enabledomainstoprotect,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
128,Ensure that mailbox intelligence is enabled,To address,1.09 / 8,8%,Apps,Exchange Online,Yes,No,Fabrikam Health,mdo_enablemailboxintelligence,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
128,Set action to take on high confidence phishing detection,Planned,2.94 / 5,5%,Apps,MDO,Yes,No,Fabrikam Health,mdo_highconfidencephishaction,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
128,Set action to take on high confidence spam detection,Planned,3.08 / 5,5%,Apps,MDO,Yes,No,Fabrikam Health,mdo_highconfidencespamaction,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
128,Ensure that intelligence for impersonation protection is enabled,Planned,4.32 / 8,8%,Apps,MDO,Yes,No,Fabrikam Health,mdo_mailboxintelligenceprotection,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
128,Move messages that are detected as impersonated users by mailbox intelligence,Planned,4.76 / 8,8%,Apps,Exchange Online,No,No,Fabrikam Health,mdo_mailboxintelligenceprotectionaction,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
128,Set the phishing email level threshold at 2 or higher,Completed,8 / 8,8%,Apps,Exchange Online,Yes,No,Fabrikam Health,mdo_phishthresholdlevel,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
128,Set action to take on phishing detection,Planned,3.43 / 5,5%,Apps,MDO,Yes,No,Fabrikam Health,mdo_phisspamacation,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
128,Retain spam in quarantine for 30 days,Completed,0.9 / 1,1%,Apps,MDO,Yes,No,Fabrikam Health,mdo_quarantineretentionperiod,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
128,Set maximum number of external recipients that a user can email per hour,Planned,0.7 / 1,1%,Apps,Exchange Online,No,Yes,Fabrikam Health,mdo_recipientexternallimitperhour,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
128,Set maximum number of internal recipients that a user can send to within an hour,Planned,0.44 / 1,1%,Apps,MDO,Yes,No,Fabrikam Health,mdo_recipientinternallimitperhour,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
128,Set a daily message limit,Planned,0.59 / 1,1%,Apps,MDO,Yes,No,Fabrikam Health,mdo_recipientlimitperday,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Ensure Safe Attachments policy is enabled,Completed,4.14 / 5,5%,Apps,MDO,Yes,No,Fabrikam Health,mdo_safeattachmentpolicy,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
128,Turn on Safe Attachments in block mode,Planned,4.7 / 8,8%,Apps,MDO,Yes,No,Fabrikam Health,mdo_safeattachments,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
128,Turn on Safe Documents for Office Clients,Planned,3.84 / 5,5%,Apps,MDO,Yes,No,Fabrikam Health,mdo_safedocuments,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
128,Create Safe Links policies for email messages,Completed,8.48 / 9,9%,Apps,Exchange Online,Yes,No,Fabrikam Health,mdo_safelinksforemail,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Ensure Safe Links for Office Applications is Enabled,Completed,2.9 / 3,3%,Apps,MDO,Yes,No,Fabrikam Health,mdo_safelinksforOfficeApps,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
128,Enable the domain impersonation safety tip,Planned,2.05 / 3,3%,Apps,MDO,Yes,No,Fabrikam Health,mdo_similardomainssafetytips,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
128,Enable the user impersonation safety tip,Planned,2.37 / 3,3%,Apps,MDO,Yes,No,Fabrikam Health,mdo_similaruserssafetytips,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
10,Ensure Exchange Online Spam Policies are set to notify administrators,Planned,1.98 / 3,3%,Apps,Exchange Online,Yes,Yes,Fabrikam Health,mdo_spam_notifications_only_for_admins,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
128,Set action to take on spam detection,Planned,1.83 / 5,5%,Apps,MDO,Yes,No,Fabrikam Health,mdo_spamaction,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
128,Quarantine messages that are detected from impersonated domains,To address,0.16 / 6,6%,Apps,MDO,Yes,No,Fabrikam Health,mdo_targeteddomainprotectionaction,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
128,Quarantine messages that are detected from impersonated users,Planned,3.46 / 6,6%,Apps,MDO,Yes,No,Fabrikam Health,mdo_targeteduserprotectionaction,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
128,Enable impersonated user protection,Completed,8 / 8,8%,Apps,MDO,Yes,No,Fabrikam Health,mdo_targetedusersprotection,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
128,Block users who reached the message limit,Completed,0.87 / 1,1%,Apps,MDO,Yes,No,Fabrikam Health,mdo_thresholdreachedaction,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
128,Enable the user impersonation unusual characters safety tip,Completed,2.61 / 3,3%,Apps,MDO,Yes,No,Fabrikam Health,mdo_unusualcharacterssafetytips,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
128,Create zero-hour auto purge policies for malware,Planned,4.37 / 6,6%,Apps,MDO,Yes,Yes,Fabrikam Health,mdo_zapmalware,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
128,Create zero-hour auto purge policies for phishing messages,Planned,1.62 / 3,3%,Apps,MDO,Yes,No,Fabrikam Health,mdo_zapphish,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
128,Create zero-hour auto purge policies for spam messages,Planned,0.73 / 1,1%,Apps,MDO,Yes,No,Fabrikam Health,mdo_zapspam,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
246,Restrict anonymous users from starting Teams meetings,Planned,0.41 / 1,1%,Apps,Microsoft Teams,Yes,No,Fabrikam Health,meeting_anonymousstartmeeting_v1,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
247,Only invited users should be automatically admitted to Teams meetings,Planned,1.19 / 2,2%,Apps,Microsoft Teams,Yes,No,Fabrikam Health,meeting_autoadmitusers_v1,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
248,Configure which users are allowed to present in Teams meetings,Planned,1.07 / 2,2%,Apps,Microsoft Teams,Yes,No,Fabrikam Health,meeting_designatedpresenter_v1,"Regulated tenant with good intent, mixed licensing, and slow remediation queues."
