Rank,Recommended action,Status,Points achieved,Score impact,Category,Product,Have license?,Regressed,Tenant,Control ID,Notes
10,Enhance 'login maximum attempts' - Number of attempts,Planned,2.91 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_CitrixSF_LoginFailMaxAttempts,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable password minimum length,Planned,3.08 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_CitrixSF_MinimumLength,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable password minimum numeric characters,To address,1.13 / 4,4%,Identity,Microsoft Entra ID,Yes,Yes,Wide World Manufacturing,MDA_CitrixSF_MinimumNumeric,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable password minimum special characters,Planned,1.64 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_CitrixSF_MinimumSpecialCharacters,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable password expiration policies,To address,1.12 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_CitrixSF_PasswordMaxAgeDays,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enhance password requirements,To address,0.1 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_DocuSign_EnhancedPassword,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Password expiry requirements,To address,0 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_DocuSign_PasswordExpires,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable session timeout for web users,To address,0 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_DocuSign_SessionTimeout,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable web session timeout for web users,Planned,2.49 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_Dropbox_InactiveTimeoutMins,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Disable 'Allow members to view dependency insights',Planned,2.95 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_GitHub_DependencyInsights,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enabled 'email notification delivery for this enterprise is restricted to verified or approved domains',Completed,2.59 / 3,3%,Apps,Exchange Online,Yes,No,Wide World Manufacturing,MDA_GitHub_EmailNotificationRestrictedToVerifiedOrApprovedDomains,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enforce IP allow list configuration for org resources,Planned,1.81 / 4,4%,Identity,Microsoft Entra ID,No,No,Wide World Manufacturing,MDA_GitHub_IPallowListConfigurationForOrgResources,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Disable 'Allow repository administrators to invite outside collaborators to repositories for this organization,Planned,1.94 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_GitHub_OutsideCollabInvitation,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Disable private repository forking,To address,0.71 / 7,7%,Apps,MDA_GitHub,Yes,No,Wide World Manufacturing,MDA_GitHub_PrivateRepositoryForkingSetting,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,"Disable 'Members will be able to create public repositories, visible to anyone'",To address,0 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_GitHub_PublicRepoCreation,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Disable 'members with admin permissions for repositories can delete or transfer repositories',To address,0 / 6,6%,Identity,Microsoft Entra ID,Yes,Yes,Wide World Manufacturing,MDA_GitHub_RepoTransferOrDeletion,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Disable 'Allow members to change repository visibilities for this organization',To address,1.65 / 6,6%,Apps,MDA_GitHub,No,Yes,Wide World Manufacturing,MDA_GitHub_RepoVisibility_change,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable single sign on (SSO),To address,0.48 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_GitHub_SAML,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable multi-factor authentication (MFA),Planned,3.77 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_Google_EnableTwoFactorAuth,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Adopt SSO (Single sign on) in netDocuments,Planned,2.51 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_NetDocuments_SSO,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enhance password requirements,To address,0.53 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_Okta_EnhancedPassword,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable multi-factor authentication,Planned,2.57 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_Okta_MFA,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Password expiry requirements,Planned,2.66 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_Okta_PasswordExpires,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable session timeout for web users,To address,0.22 / 6,6%,Identity,Microsoft Entra ID,No,No,Wide World Manufacturing,MDA_Okta_SessionTimeout,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Remote Site,To address,0 / 5,5%,Apps,MDA_SF,Yes,Yes,Wide World Manufacturing,MDA_SF_disableProtocolSecurity,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Disable Administrators Can Log In As Any User,Planned,1.25 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_SF_enableAdminLoginAsAnyUser,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Disable Caching and Autocomplete on Login Page via Session settings,To address,0.8 / 4,4%,Identity,Microsoft Entra ID,No,No,Wide World Manufacturing,MDA_SF_enableCacheAndAutocomplete,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable clickjack protection for non-Setup for Salesforce pages,To address,0.17 / 3,3%,Apps,MDA_SF,Yes,Yes,Wide World Manufacturing,MDA_SF_enableClickjackNonsetupSFDC,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable clickjack protection for customer VisualForce pages with standard headers,Planned,1.15 / 3,3%,Apps,MDA_SF,No,No,Wide World Manufacturing,MDA_SF_enableClickjackNonsetupUser,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable clickjack protection for customer VisualForce pages with headers disabled,Planned,1.96 / 3,3%,Apps,MDA_SF,Yes,No,Wide World Manufacturing,MDA_SF_enableClickjackNonsetupUserHeaderless,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable clickjack protection for Setup pages,Planned,1.38 / 3,3%,Apps,MDA_SF,Yes,Yes,Wide World Manufacturing,MDA_SF_enableClickjackSetup,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable Content Sniffing protection,To address,0 / 3,3%,Apps,MDA_SF,Yes,No,Wide World Manufacturing,MDA_SF_enableContentSniffingProtection,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable Content Security Policy protection for email templates,To address,0.08 / 3,3%,Apps,Exchange Online,No,Yes,Wide World Manufacturing,MDA_SF_enableCSPOnEmail,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable CSRF protection on GET requests on non-setup pages,To address,0.25 / 3,3%,Apps,MDA_SF,Yes,Yes,Wide World Manufacturing,MDA_SF_enableCSRFOnGet,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable CSRF protection on POST requests on non-setup pages,To address,0.37 / 3,3%,Apps,MDA_SF,Yes,No,Wide World Manufacturing,MDA_SF_enableCSRFOnPost,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
33,Require identity verification during multi-factor authentication (MFA) registration,Planned,2.65 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_SF_enableMultipleSamlConfigs,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Let users verify their identity by text (SMS),Planned,4.61 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_SF_enableSMSIdentity,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enforce login IP ranges on every request,Planned,1.83 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_SF_enforceIpRangesEveryRequest,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Force logout on session timeout,To address,2.36 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_SF_forceLogoutOnSessionTimeout,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Force (admin) relogin after Login-As-User,Planned,1.28 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_SF_forceRelogin,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Require identity verification for change of email address,To address,1.33 / 5,5%,Identity,Exchange Online,Yes,No,Wide World Manufacturing,MDA_SF_identityConfirmationOnEmailChange,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Lock sessions to the domain in which they were first used,To address,0 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_SF_lockSessionsToDomain,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Maximum invalid login attempts,To address,0.07 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_SF_maxLoginAttempts,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Require a minimum 1 day password lifetime,To address,0 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_SF_minimumPasswordLifetime,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Password complexity requirement,To address,0.86 / 4,4%,Identity,Microsoft Entra ID,No,No,Wide World Manufacturing,MDA_SF_password_complexity,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,User passwords expire in 90 days or less,To address,1.58 / 5,5%,Identity,Microsoft Entra ID,No,No,Wide World Manufacturing,MDA_SF_password_expiration,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enforce password history,Planned,1.52 / 4,4%,Identity,Microsoft Entra ID,Yes,Yes,Wide World Manufacturing,MDA_SF_password_historyRestriction,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Lockout effective period,To address,1.1 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_SF_password_lockoutInterval,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Minimum password length,Planned,1.54 / 4,4%,Identity,Microsoft Entra ID,Yes,Yes,Wide World Manufacturing,MDA_SF_password_minimumPasswordLength,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Obscure secret answer for password resets,To address,0.1 / 3,3%,Identity,Microsoft Entra ID,Yes,Yes,Wide World Manufacturing,MDA_SF_password_obscureSecretAnswer,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Password question requirement,To address,0.27 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_SF_password_questionRestriction,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Session timeout,To address,0 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_SF_password_sessionTimeout,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Require HttpOnly attribute,Planned,1.06 / 3,3%,Apps,MDA_SF,Yes,No,Wide World Manufacturing,MDA_SF_requireHttpOnly,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable multi-factor authentication,To address,1.6 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_SNOW_authenticateMultifactor,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable enforcing JSONv2 requests with basic authorization,Planned,3.17 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_SNOW_authRequiredJson2,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable enforcing SOAP requests with basic authorization,To address,1.33 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_SNOW_authRequiredSOAP,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable unload request authorization,To address,1 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_SNOW_authRequiredUnl,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable script request authorization,To address,0.45 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_SNOW_cauthRequiredScriptedProcessor,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable URL allow list for cross-origin iframe communication,To address,0 / 6,6%,Apps,MDA_SNOW,Yes,No,Wide World Manufacturing,MDA_SNOW_concourseOnmessageEnforceSameOrigin,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable Password Reset Policy Checks,To address,0 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_SNOW_enablePasswordPolicy,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable high security plugin,To address,2.36 / 7,7%,Apps,MDA_SNOW,Yes,No,Wide World Manufacturing,MDA_SNOW_highSecurity,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Set default cache-control HTTP header value to private,To address,0.31 / 6,6%,Apps,MDA_SNOW,Yes,No,Wide World Manufacturing,MDA_SNOW_httpCacheControl,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Disable password-less authentication,To address,1.25 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_SNOW_loginNoBlankPassword,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable Contextual Security: Role Management plugin,To address,0.61 / 6,6%,Identity,Microsoft Entra ID,No,No,Wide World Manufacturing,MDA_SNOW_roleManagement,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Set client-callable script includes to private,Completed,4 / 4,4%,Apps,MDA_SNOW,Yes,No,Wide World Manufacturing,MDA_SNOW_scriptCcsiIsPublic,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Apply access control rule (ACL) validation when server-side records are accessed using GlideAjax APIs within a client script,To address,0.68 / 4,4%,Apps,MDA_SNOW,Yes,Yes,Wide World Manufacturing,MDA_SNOW_scriptSecureAjaxgliderecord,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable client generated scripts sandbox,To address,1.43 / 6,6%,Apps,MDA_SNOW,Yes,No,Wide World Manufacturing,MDA_SNOW_scriptUseSandbox,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable default deny with new ACL rules,To address,1.54 / 5,5%,Apps,MDA_SNOW,Yes,No,Wide World Manufacturing,MDA_SNOW_smDefaultMode,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable managing failed login attempts,To address,1.19 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_SNOW_sncUserLockoutCheck,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable SOAP content type checking,To address,0.18 / 6,6%,Apps,MDA_SNOW,Yes,No,Wide World Manufacturing,MDA_SNOW_soapRequireContentTypeXml,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable SOAP request strict security,Planned,2.53 / 6,6%,Apps,MDA_SNOW,No,No,Wide World Manufacturing,MDA_SNOW_soapStrictSecurity,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Activate security jump start (ACL rules) plugin,To address,1.3 / 4,4%,Identity,Microsoft Entra ID,Yes,Yes,Wide World Manufacturing,MDA_SNOW_systemSecurity,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable session activity timeout,Completed,3.39 / 4,4%,Identity,Microsoft Entra ID,No,No,Wide World Manufacturing,MDA_SNOW_uiSessionTimeout,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable anti-CSRF token,To address,1.67 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_SNOW_useCsrfToken,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable absolute session timeout,To address,0.37 / 4,4%,Identity,Microsoft Entra ID,No,No,Wide World Manufacturing,MDA_SNOW_userCookieMaxLifeSpanInDays,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Adopt SSO (Single sign on) in Workplace by Meta,To address,1.19 / 7,7%,Identity,Microsoft Entra ID,Yes,Yes,Wide World Manufacturing,MDA_Workplace_SSO,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Block admins to set passwords,To address,0.05 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_Zendesk_AdminPassChange,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Block account assumption,To address,0.14 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_Zendesk_BlockAccountAssumption,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Block customers to bypass IP restrictions,To address,0.4 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_Zendesk_bypassIPrestrictions,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,"Send a notification on password change for admins, agents, and end users",Planned,1.57 / 3,3%,Identity,Microsoft Entra ID,No,No,Wide World Manufacturing,MDA_Zendesk_EmailNotificationsforPassChange,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Admins and agents can use the Zendesk Support mobile app,To address,0.2 / 3,3%,Apps,MDA_Zendesk,Yes,No,Wide World Manufacturing,MDA_Zendesk_enableapp,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable IP restrictions,Planned,2.37 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_Zendesk_IPrestrictions,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable and adopt two-factor authentication (2FA),Planned,3.33 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_Zendesk_MFA,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable session timeout for users,To address,0.37 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_Zendesk_sessionexpiry,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable external Authentication (google or microsoft or SSO),To address,1.65 / 7,7%,Identity,Microsoft Entra ID,No,Yes,Wide World Manufacturing,MDA_Zendesk_SSO,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable Zendesk authentication,To address,1.37 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Wide World Manufacturing,MDA_Zendesk_ZanAuth,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Block users in specific domains from joining meetings and webinars,To address,0 / 3,3%,Apps,MDA_Zoom,Yes,No,Wide World Manufacturing,MDA_Zoom_BlockDomains,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enforce end to end encryption in all Zoom meetings,To address,0.59 / 3,3%,Apps,MDA_Zoom,Yes,No,Wide World Manufacturing,MDA_Zoom_MeetingE2eEncryption,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable multi-factor authentication,Planned,2.81 / 7,7%,Apps,MDA_Zoom,No,No,Wide World Manufacturing,MDA_Zoom_MFA,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enhance password requirements,Planned,3.1 / 4,4%,Apps,MDA_Zoom,Yes,No,Wide World Manufacturing,MDA_Zoom_PasswordReq,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable session timeout for client users,Planned,3.61 / 6,6%,Apps,MDA_Zoom,Yes,No,Wide World Manufacturing,MDA_Zoom_SessionTimeoutClient,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Enable session timeout for web users,Planned,4.07 / 6,6%,Apps,MDA_Zoom,Yes,No,Wide World Manufacturing,MDA_Zoom_SessionTimeoutWeb,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
128,Ensure that no sender domains are allowed for anti-spam policies,Planned,0.89 / 2,2%,Apps,MDO,Yes,Yes,Wide World Manufacturing,mdo_allowedsenderscombined,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Ensure that an anti-phishing policy has been created,To address,0.34 / 3,3%,Apps,MDO,No,No,Wide World Manufacturing,mdo_antiphishingpolicies,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
128,"Turn on Microsoft Defender for Office 365 in SharePoint, OneDrive, and Microsoft Teams",To address,0 / 5,5%,Apps,Microsoft Teams,Yes,No,Wide World Manufacturing,mdo_atpprotection,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
128,Set automatic email forwarding rules to be system controlled,To address,0.04 / 1,1%,Apps,Exchange Online,Yes,No,Wide World Manufacturing,mdo_autoforwardingmode,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Ensure all forms of mail forwarding are blocked and/or disabled,Planned,2.07 / 5,5%,Apps,Exchange Online,Yes,No,Wide World Manufacturing,mdo_blockmailforward,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
128,Set action to take on bulk spam detection,Planned,1.28 / 3,3%,Apps,MDO,Yes,Yes,Wide World Manufacturing,mdo_bulkspamaction,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
128,Set the email bulk complaint level (BCL) threshold to be 6 or lower,Planned,0.61 / 1,1%,Apps,Exchange Online,Yes,Yes,Wide World Manufacturing,mdo_bulkthreshold,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
128,Ensure the Common Attachment Types Filter is enabled,Completed,4.48 / 5,5%,Apps,MDO,Yes,No,Wide World Manufacturing,mdo_commonattachmentsfilter,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
128,Don't add allowed IP addresses in the connection filter policy,To address,0.19 / 1,1%,Apps,MDO,Yes,No,Wide World Manufacturing,mdo_connectionfilter,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
128,Enable impersonated domain protection,To address,0.69 / 8,8%,Apps,MDO,Yes,No,Wide World Manufacturing,mdo_enabledomainstoprotect,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
128,Ensure that mailbox intelligence is enabled,To address,0.5 / 8,8%,Apps,Exchange Online,Yes,No,Wide World Manufacturing,mdo_enablemailboxintelligence,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
128,Set action to take on high confidence phishing detection,To address,0.01 / 5,5%,Apps,MDO,Yes,No,Wide World Manufacturing,mdo_highconfidencephishaction,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
128,Set action to take on high confidence spam detection,To address,0.87 / 5,5%,Apps,MDO,Yes,No,Wide World Manufacturing,mdo_highconfidencespamaction,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
128,Ensure that intelligence for impersonation protection is enabled,To address,0 / 8,8%,Apps,MDO,No,No,Wide World Manufacturing,mdo_mailboxintelligenceprotection,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
128,Move messages that are detected as impersonated users by mailbox intelligence,Planned,4.6 / 8,8%,Apps,Exchange Online,Yes,No,Wide World Manufacturing,mdo_mailboxintelligenceprotectionaction,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
128,Set the phishing email level threshold at 2 or higher,Planned,3.87 / 8,8%,Apps,Exchange Online,Yes,No,Wide World Manufacturing,mdo_phishthresholdlevel,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
128,Set action to take on phishing detection,Planned,2.28 / 5,5%,Apps,MDO,Yes,No,Wide World Manufacturing,mdo_phisspamacation,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
128,Retain spam in quarantine for 30 days,Planned,0.45 / 1,1%,Apps,MDO,Yes,No,Wide World Manufacturing,mdo_quarantineretentionperiod,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
128,Set maximum number of external recipients that a user can email per hour,To address,0.02 / 1,1%,Apps,Exchange Online,Yes,No,Wide World Manufacturing,mdo_recipientexternallimitperhour,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
128,Set maximum number of internal recipients that a user can send to within an hour,To address,0 / 1,1%,Apps,MDO,Yes,No,Wide World Manufacturing,mdo_recipientinternallimitperhour,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
128,Set a daily message limit,To address,0.06 / 1,1%,Apps,MDO,Yes,No,Wide World Manufacturing,mdo_recipientlimitperday,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Ensure Safe Attachments policy is enabled,To address,0.34 / 5,5%,Apps,MDO,Yes,Yes,Wide World Manufacturing,mdo_safeattachmentpolicy,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
128,Turn on Safe Attachments in block mode,To address,1.48 / 8,8%,Apps,MDO,No,No,Wide World Manufacturing,mdo_safeattachments,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
128,Turn on Safe Documents for Office Clients,Planned,2.52 / 5,5%,Apps,MDO,Yes,No,Wide World Manufacturing,mdo_safedocuments,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
128,Create Safe Links policies for email messages,Planned,4.54 / 9,9%,Apps,Exchange Online,Yes,No,Wide World Manufacturing,mdo_safelinksforemail,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Ensure Safe Links for Office Applications is Enabled,To address,0.94 / 3,3%,Apps,MDO,No,No,Wide World Manufacturing,mdo_safelinksforOfficeApps,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
128,Enable the domain impersonation safety tip,To address,0.81 / 3,3%,Apps,MDO,Yes,No,Wide World Manufacturing,mdo_similardomainssafetytips,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
128,Enable the user impersonation safety tip,Planned,1.83 / 3,3%,Apps,MDO,Yes,No,Wide World Manufacturing,mdo_similaruserssafetytips,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
10,Ensure Exchange Online Spam Policies are set to notify administrators,To address,0.68 / 3,3%,Apps,Exchange Online,Yes,No,Wide World Manufacturing,mdo_spam_notifications_only_for_admins,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
128,Set action to take on spam detection,To address,0.29 / 5,5%,Apps,MDO,Yes,Yes,Wide World Manufacturing,mdo_spamaction,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
128,Quarantine messages that are detected from impersonated domains,To address,0 / 6,6%,Apps,MDO,Yes,Yes,Wide World Manufacturing,mdo_targeteddomainprotectionaction,Manufacturing/OT adjacency with legacy auth scars and low endpoint enforcement.
