Rank,Recommended action,Status,Points achieved,Score impact,Category,Product,Have license?,Regressed,Tenant,Control ID,Notes
10,Enable Single Sign on (SSO),To address,1.83 / 7,7%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_CitrixSF_ForceSSO,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable session timeout for web users,To address,0 / 6,6%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_CitrixSF_InactiveTimeoutMins,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enhance 'login maximum attempts' - Lockout timer,To address,0.72 / 6,6%,Identity,Microsoft Entra ID,Yes,Yes,MSP Chaos Lab,MDA_CitrixSF_LoginFailLockoutSecs,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enhance 'login maximum attempts' - Number of attempts,To address,0.37 / 6,6%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_CitrixSF_LoginFailMaxAttempts,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable password minimum length,Planned,2.26 / 4,4%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_CitrixSF_MinimumLength,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable password minimum numeric characters,Planned,2.34 / 4,4%,Identity,Microsoft Entra ID,Yes,Yes,MSP Chaos Lab,MDA_CitrixSF_MinimumNumeric,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable password minimum special characters,Planned,1.73 / 4,4%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_CitrixSF_MinimumSpecialCharacters,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable password expiration policies,To address,0.21 / 4,4%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_CitrixSF_PasswordMaxAgeDays,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enhance password requirements,To address,0.14 / 4,4%,Identity,Microsoft Entra ID,No,No,MSP Chaos Lab,MDA_DocuSign_EnhancedPassword,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Password expiry requirements,To address,0 / 4,4%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_DocuSign_PasswordExpires,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable session timeout for web users,To address,0 / 6,6%,Identity,Microsoft Entra ID,No,No,MSP Chaos Lab,MDA_DocuSign_SessionTimeout,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable web session timeout for web users,To address,0 / 6,6%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_Dropbox_InactiveTimeoutMins,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Disable 'Allow members to view dependency insights',Planned,2.49 / 4,4%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_GitHub_DependencyInsights,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enabled 'email notification delivery for this enterprise is restricted to verified or approved domains',To address,0.65 / 3,3%,Apps,Exchange Online,Yes,No,MSP Chaos Lab,MDA_GitHub_EmailNotificationRestrictedToVerifiedOrApprovedDomains,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enforce IP allow list configuration for org resources,Planned,2.25 / 4,4%,Identity,Microsoft Entra ID,Yes,Yes,MSP Chaos Lab,MDA_GitHub_IPallowListConfigurationForOrgResources,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Disable 'Allow repository administrators to invite outside collaborators to repositories for this organization,Planned,1.76 / 4,4%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_GitHub_OutsideCollabInvitation,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Disable private repository forking,To address,0.52 / 7,7%,Apps,MDA_GitHub,No,No,MSP Chaos Lab,MDA_GitHub_PrivateRepositoryForkingSetting,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,"Disable 'Members will be able to create public repositories, visible to anyone'",To address,0 / 4,4%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_GitHub_PublicRepoCreation,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Disable 'members with admin permissions for repositories can delete or transfer repositories',To address,1.12 / 6,6%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_GitHub_RepoTransferOrDeletion,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Disable 'Allow members to change repository visibilities for this organization',To address,0.24 / 6,6%,Apps,MDA_GitHub,Yes,Yes,MSP Chaos Lab,MDA_GitHub_RepoVisibility_change,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable single sign on (SSO),To address,0 / 3,3%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_GitHub_SAML,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable multi-factor authentication (MFA),To address,1.04 / 7,7%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_Google_EnableTwoFactorAuth,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Adopt SSO (Single sign on) in netDocuments,Planned,2.6 / 7,7%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_NetDocuments_SSO,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enhance password requirements,Planned,2.9 / 4,4%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_Okta_EnhancedPassword,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable multi-factor authentication,Planned,2.95 / 7,7%,Identity,Microsoft Entra ID,No,No,MSP Chaos Lab,MDA_Okta_MFA,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Password expiry requirements,To address,0.67 / 4,4%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_Okta_PasswordExpires,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable session timeout for web users,To address,1.26 / 6,6%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_Okta_SessionTimeout,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Remote Site,To address,0.05 / 5,5%,Apps,MDA_SF,Yes,Yes,MSP Chaos Lab,MDA_SF_disableProtocolSecurity,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Disable Administrators Can Log In As Any User,To address,0 / 3,3%,Identity,Microsoft Entra ID,Yes,Yes,MSP Chaos Lab,MDA_SF_enableAdminLoginAsAnyUser,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Disable Caching and Autocomplete on Login Page via Session settings,To address,0.1 / 4,4%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_SF_enableCacheAndAutocomplete,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable clickjack protection for non-Setup for Salesforce pages,To address,0.44 / 3,3%,Apps,MDA_SF,Yes,No,MSP Chaos Lab,MDA_SF_enableClickjackNonsetupSFDC,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable clickjack protection for customer VisualForce pages with standard headers,To address,0.99 / 3,3%,Apps,MDA_SF,No,No,MSP Chaos Lab,MDA_SF_enableClickjackNonsetupUser,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable clickjack protection for customer VisualForce pages with headers disabled,Planned,1.14 / 3,3%,Apps,MDA_SF,Yes,No,MSP Chaos Lab,MDA_SF_enableClickjackNonsetupUserHeaderless,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable clickjack protection for Setup pages,To address,0.83 / 3,3%,Apps,MDA_SF,No,No,MSP Chaos Lab,MDA_SF_enableClickjackSetup,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable Content Sniffing protection,To address,0 / 3,3%,Apps,MDA_SF,Yes,Yes,MSP Chaos Lab,MDA_SF_enableContentSniffingProtection,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable Content Security Policy protection for email templates,To address,0 / 3,3%,Apps,Exchange Online,Yes,No,MSP Chaos Lab,MDA_SF_enableCSPOnEmail,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable CSRF protection on GET requests on non-setup pages,To address,0 / 3,3%,Apps,MDA_SF,Yes,No,MSP Chaos Lab,MDA_SF_enableCSRFOnGet,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable CSRF protection on POST requests on non-setup pages,To address,0.49 / 3,3%,Apps,MDA_SF,Yes,No,MSP Chaos Lab,MDA_SF_enableCSRFOnPost,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
33,Require identity verification during multi-factor authentication (MFA) registration,To address,0.05 / 7,7%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_SF_enableMultipleSamlConfigs,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Let users verify their identity by text (SMS),To address,0.12 / 7,7%,Identity,Microsoft Entra ID,Yes,Yes,MSP Chaos Lab,MDA_SF_enableSMSIdentity,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enforce login IP ranges on every request,Planned,3.47 / 5,5%,Identity,Microsoft Entra ID,No,Yes,MSP Chaos Lab,MDA_SF_enforceIpRangesEveryRequest,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Force logout on session timeout,To address,0.54 / 7,7%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_SF_forceLogoutOnSessionTimeout,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Force (admin) relogin after Login-As-User,To address,0.16 / 3,3%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_SF_forceRelogin,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Require identity verification for change of email address,To address,1.12 / 5,5%,Identity,Exchange Online,Yes,Yes,MSP Chaos Lab,MDA_SF_identityConfirmationOnEmailChange,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Lock sessions to the domain in which they were first used,To address,0 / 7,7%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_SF_lockSessionsToDomain,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Maximum invalid login attempts,To address,0 / 5,5%,Identity,Microsoft Entra ID,Yes,Yes,MSP Chaos Lab,MDA_SF_maxLoginAttempts,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Require a minimum 1 day password lifetime,To address,0.11 / 5,5%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_SF_minimumPasswordLifetime,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Password complexity requirement,Planned,1.53 / 4,4%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_SF_password_complexity,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,User passwords expire in 90 days or less,To address,0.19 / 5,5%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_SF_password_expiration,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enforce password history,To address,0.55 / 4,4%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_SF_password_historyRestriction,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Lockout effective period,To address,0.43 / 7,7%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_SF_password_lockoutInterval,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Minimum password length,To address,0.21 / 4,4%,Identity,Microsoft Entra ID,No,Yes,MSP Chaos Lab,MDA_SF_password_minimumPasswordLength,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Obscure secret answer for password resets,To address,0.5 / 3,3%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_SF_password_obscureSecretAnswer,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Password question requirement,To address,0 / 3,3%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_SF_password_questionRestriction,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Session timeout,To address,0 / 7,7%,Identity,Microsoft Entra ID,No,No,MSP Chaos Lab,MDA_SF_password_sessionTimeout,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Require HttpOnly attribute,To address,0.98 / 3,3%,Apps,MDA_SF,No,No,MSP Chaos Lab,MDA_SF_requireHttpOnly,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable multi-factor authentication,To address,1.17 / 6,6%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_SNOW_authenticateMultifactor,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable enforcing JSONv2 requests with basic authorization,To address,1.12 / 5,5%,Identity,Microsoft Entra ID,Yes,Yes,MSP Chaos Lab,MDA_SNOW_authRequiredJson2,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable enforcing SOAP requests with basic authorization,To address,0.6 / 5,5%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_SNOW_authRequiredSOAP,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable unload request authorization,To address,0 / 6,6%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_SNOW_authRequiredUnl,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable script request authorization,To address,1.16 / 4,4%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_SNOW_cauthRequiredScriptedProcessor,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable URL allow list for cross-origin iframe communication,To address,0 / 6,6%,Apps,MDA_SNOW,Yes,Yes,MSP Chaos Lab,MDA_SNOW_concourseOnmessageEnforceSameOrigin,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable Password Reset Policy Checks,To address,0 / 4,4%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_SNOW_enablePasswordPolicy,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable high security plugin,To address,0 / 7,7%,Apps,MDA_SNOW,Yes,No,MSP Chaos Lab,MDA_SNOW_highSecurity,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Set default cache-control HTTP header value to private,To address,0.29 / 6,6%,Apps,MDA_SNOW,Yes,No,MSP Chaos Lab,MDA_SNOW_httpCacheControl,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Disable password-less authentication,To address,0.79 / 6,6%,Identity,Microsoft Entra ID,Yes,Yes,MSP Chaos Lab,MDA_SNOW_loginNoBlankPassword,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable Contextual Security: Role Management plugin,To address,1.74 / 6,6%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_SNOW_roleManagement,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Set client-callable script includes to private,Planned,2.54 / 4,4%,Apps,MDA_SNOW,No,No,MSP Chaos Lab,MDA_SNOW_scriptCcsiIsPublic,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Apply access control rule (ACL) validation when server-side records are accessed using GlideAjax APIs within a client script,To address,0.97 / 4,4%,Apps,MDA_SNOW,Yes,No,MSP Chaos Lab,MDA_SNOW_scriptSecureAjaxgliderecord,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable client generated scripts sandbox,To address,0 / 6,6%,Apps,MDA_SNOW,Yes,Yes,MSP Chaos Lab,MDA_SNOW_scriptUseSandbox,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable default deny with new ACL rules,To address,0 / 5,5%,Apps,MDA_SNOW,Yes,No,MSP Chaos Lab,MDA_SNOW_smDefaultMode,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable managing failed login attempts,To address,0 / 4,4%,Identity,Microsoft Entra ID,No,No,MSP Chaos Lab,MDA_SNOW_sncUserLockoutCheck,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable SOAP content type checking,To address,0 / 6,6%,Apps,MDA_SNOW,Yes,No,MSP Chaos Lab,MDA_SNOW_soapRequireContentTypeXml,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable SOAP request strict security,To address,1.09 / 6,6%,Apps,MDA_SNOW,Yes,No,MSP Chaos Lab,MDA_SNOW_soapStrictSecurity,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Activate security jump start (ACL rules) plugin,Planned,1.46 / 4,4%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_SNOW_systemSecurity,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable session activity timeout,To address,0.79 / 4,4%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_SNOW_uiSessionTimeout,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable anti-CSRF token,To address,1.08 / 6,6%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_SNOW_useCsrfToken,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable absolute session timeout,To address,0 / 4,4%,Identity,Microsoft Entra ID,No,No,MSP Chaos Lab,MDA_SNOW_userCookieMaxLifeSpanInDays,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Adopt SSO (Single sign on) in Workplace by Meta,To address,1.25 / 7,7%,Identity,Microsoft Entra ID,Yes,Yes,MSP Chaos Lab,MDA_Workplace_SSO,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Block admins to set passwords,To address,0 / 3,3%,Identity,Microsoft Entra ID,No,No,MSP Chaos Lab,MDA_Zendesk_AdminPassChange,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Block account assumption,To address,0 / 4,4%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_Zendesk_BlockAccountAssumption,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Block customers to bypass IP restrictions,To address,0 / 3,3%,Identity,Microsoft Entra ID,No,No,MSP Chaos Lab,MDA_Zendesk_bypassIPrestrictions,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,"Send a notification on password change for admins, agents, and end users",Planned,1.09 / 3,3%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_Zendesk_EmailNotificationsforPassChange,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Admins and agents can use the Zendesk Support mobile app,Planned,1.95 / 3,3%,Apps,MDA_Zendesk,Yes,No,MSP Chaos Lab,MDA_Zendesk_enableapp,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable IP restrictions,To address,0.81 / 3,3%,Identity,Microsoft Entra ID,No,No,MSP Chaos Lab,MDA_Zendesk_IPrestrictions,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable and adopt two-factor authentication (2FA),Planned,2.7 / 7,7%,Identity,Microsoft Entra ID,Yes,Yes,MSP Chaos Lab,MDA_Zendesk_MFA,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable session timeout for users,To address,1.63 / 6,6%,Identity,Microsoft Entra ID,Yes,No,MSP Chaos Lab,MDA_Zendesk_sessionexpiry,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable external Authentication (google or microsoft or SSO),To address,1.82 / 7,7%,Identity,Microsoft Entra ID,Yes,Yes,MSP Chaos Lab,MDA_Zendesk_SSO,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable Zendesk authentication,To address,0 / 7,7%,Identity,Microsoft Entra ID,No,Yes,MSP Chaos Lab,MDA_Zendesk_ZanAuth,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Block users in specific domains from joining meetings and webinars,To address,0 / 3,3%,Apps,MDA_Zoom,Yes,Yes,MSP Chaos Lab,MDA_Zoom_BlockDomains,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enforce end to end encryption in all Zoom meetings,To address,0.25 / 3,3%,Apps,MDA_Zoom,Yes,No,MSP Chaos Lab,MDA_Zoom_MeetingE2eEncryption,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable multi-factor authentication,To address,1.85 / 7,7%,Apps,MDA_Zoom,Yes,Yes,MSP Chaos Lab,MDA_Zoom_MFA,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enhance password requirements,Planned,1.85 / 4,4%,Apps,MDA_Zoom,Yes,No,MSP Chaos Lab,MDA_Zoom_PasswordReq,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable session timeout for client users,To address,1.56 / 6,6%,Apps,MDA_Zoom,No,No,MSP Chaos Lab,MDA_Zoom_SessionTimeoutClient,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Enable session timeout for web users,Planned,3.99 / 6,6%,Apps,MDA_Zoom,Yes,No,MSP Chaos Lab,MDA_Zoom_SessionTimeoutWeb,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
128,Ensure that no sender domains are allowed for anti-spam policies,To address,0.12 / 2,2%,Apps,MDO,Yes,Yes,MSP Chaos Lab,mdo_allowedsenderscombined,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Ensure that an anti-phishing policy has been created,To address,0.75 / 3,3%,Apps,MDO,Yes,No,MSP Chaos Lab,mdo_antiphishingpolicies,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
128,"Turn on Microsoft Defender for Office 365 in SharePoint, OneDrive, and Microsoft Teams",To address,1.34 / 5,5%,Apps,Microsoft Teams,Yes,No,MSP Chaos Lab,mdo_atpprotection,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
128,Set automatic email forwarding rules to be system controlled,To address,0 / 1,1%,Apps,Exchange Online,Yes,Yes,MSP Chaos Lab,mdo_autoforwardingmode,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Ensure all forms of mail forwarding are blocked and/or disabled,To address,0.16 / 5,5%,Apps,Exchange Online,Yes,Yes,MSP Chaos Lab,mdo_blockmailforward,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
128,Set action to take on bulk spam detection,To address,1 / 3,3%,Apps,MDO,Yes,No,MSP Chaos Lab,mdo_bulkspamaction,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
128,Set the email bulk complaint level (BCL) threshold to be 6 or lower,Completed,0.98 / 1,1%,Apps,Exchange Online,Yes,No,MSP Chaos Lab,mdo_bulkthreshold,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
128,Ensure the Common Attachment Types Filter is enabled,Planned,3.24 / 5,5%,Apps,MDO,Yes,Yes,MSP Chaos Lab,mdo_commonattachmentsfilter,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
128,Don't add allowed IP addresses in the connection filter policy,Planned,0.55 / 1,1%,Apps,MDO,Yes,No,MSP Chaos Lab,mdo_connectionfilter,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
128,Enable impersonated domain protection,To address,0 / 8,8%,Apps,MDO,No,Yes,MSP Chaos Lab,mdo_enabledomainstoprotect,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
128,Ensure that mailbox intelligence is enabled,To address,0 / 8,8%,Apps,Exchange Online,Yes,No,MSP Chaos Lab,mdo_enablemailboxintelligence,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
128,Set action to take on high confidence phishing detection,To address,0 / 5,5%,Apps,MDO,Yes,No,MSP Chaos Lab,mdo_highconfidencephishaction,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
128,Set action to take on high confidence spam detection,To address,0.29 / 5,5%,Apps,MDO,Yes,No,MSP Chaos Lab,mdo_highconfidencespamaction,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
128,Ensure that intelligence for impersonation protection is enabled,To address,2.47 / 8,8%,Apps,MDO,Yes,Yes,MSP Chaos Lab,mdo_mailboxintelligenceprotection,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
128,Move messages that are detected as impersonated users by mailbox intelligence,To address,0.5 / 8,8%,Apps,Exchange Online,Yes,No,MSP Chaos Lab,mdo_mailboxintelligenceprotectionaction,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
128,Set the phishing email level threshold at 2 or higher,To address,0.55 / 8,8%,Apps,Exchange Online,Yes,No,MSP Chaos Lab,mdo_phishthresholdlevel,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
128,Set action to take on phishing detection,Planned,2.14 / 5,5%,Apps,MDO,No,No,MSP Chaos Lab,mdo_phisspamacation,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
128,Retain spam in quarantine for 30 days,To address,0.19 / 1,1%,Apps,MDO,Yes,No,MSP Chaos Lab,mdo_quarantineretentionperiod,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
128,Set maximum number of external recipients that a user can email per hour,Planned,0.4 / 1,1%,Apps,Exchange Online,Yes,No,MSP Chaos Lab,mdo_recipientexternallimitperhour,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
128,Set maximum number of internal recipients that a user can send to within an hour,To address,0.15 / 1,1%,Apps,MDO,Yes,No,MSP Chaos Lab,mdo_recipientinternallimitperhour,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
128,Set a daily message limit,To address,0 / 1,1%,Apps,MDO,Yes,Yes,MSP Chaos Lab,mdo_recipientlimitperday,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
10,Ensure Safe Attachments policy is enabled,To address,1.48 / 5,5%,Apps,MDO,Yes,No,MSP Chaos Lab,mdo_safeattachmentpolicy,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
128,Turn on Safe Attachments in block mode,To address,1.1 / 8,8%,Apps,MDO,No,No,MSP Chaos Lab,mdo_safeattachments,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
128,Turn on Safe Documents for Office Clients,To address,1.6 / 5,5%,Apps,MDO,Yes,No,MSP Chaos Lab,mdo_safedocuments,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
128,Create Safe Links policies for email messages,Planned,5.48 / 9,9%,Apps,Exchange Online,Yes,No,MSP Chaos Lab,mdo_safelinksforemail,"Everything we have all seen at 02:00: exclusions, stale accounts, mail rules, and hope."
