Rank,Recommended action,Status,Points achieved,Score impact,Category,Product,Have license?,Regressed,Tenant,Control ID,Notes
10,Enhance 'login maximum attempts' - Number of attempts,Planned,2.2 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_CitrixSF_LoginFailMaxAttempts,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable password minimum length,To address,0.82 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_CitrixSF_MinimumLength,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable password minimum numeric characters,Planned,2.04 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_CitrixSF_MinimumNumeric,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable password minimum special characters,Planned,3 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_CitrixSF_MinimumSpecialCharacters,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable password expiration policies,To address,0.23 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_CitrixSF_PasswordMaxAgeDays,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enhance password requirements,To address,0.36 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_DocuSign_EnhancedPassword,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Password expiry requirements,Planned,1.37 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_DocuSign_PasswordExpires,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable session timeout for web users,To address,0.41 / 6,6%,Identity,Microsoft Entra ID,No,Yes,Wingtip Retail,MDA_DocuSign_SessionTimeout,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable web session timeout for web users,Planned,2.08 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_Dropbox_InactiveTimeoutMins,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Disable 'Allow members to view dependency insights',Planned,1.69 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_GitHub_DependencyInsights,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enabled 'email notification delivery for this enterprise is restricted to verified or approved domains',Planned,1.58 / 3,3%,Apps,Exchange Online,Yes,Yes,Wingtip Retail,MDA_GitHub_EmailNotificationRestrictedToVerifiedOrApprovedDomains,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enforce IP allow list configuration for org resources,Planned,1.99 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_GitHub_IPallowListConfigurationForOrgResources,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Disable 'Allow repository administrators to invite outside collaborators to repositories for this organization,Planned,3.01 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_GitHub_OutsideCollabInvitation,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Disable private repository forking,To address,2.15 / 7,7%,Apps,MDA_GitHub,Yes,No,Wingtip Retail,MDA_GitHub_PrivateRepositoryForkingSetting,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,"Disable 'Members will be able to create public repositories, visible to anyone'",To address,0.33 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_GitHub_PublicRepoCreation,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Disable 'members with admin permissions for repositories can delete or transfer repositories',To address,1.92 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_GitHub_RepoTransferOrDeletion,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Disable 'Allow members to change repository visibilities for this organization',Planned,2.59 / 6,6%,Apps,MDA_GitHub,Yes,No,Wingtip Retail,MDA_GitHub_RepoVisibility_change,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable single sign on (SSO),Planned,2.05 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_GitHub_SAML,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable multi-factor authentication (MFA),Planned,5.29 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_Google_EnableTwoFactorAuth,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Adopt SSO (Single sign on) in netDocuments,Planned,5.36 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_NetDocuments_SSO,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enhance password requirements,Planned,2.95 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_Okta_EnhancedPassword,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable multi-factor authentication,Planned,3.86 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_Okta_MFA,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Password expiry requirements,To address,0.38 / 4,4%,Identity,Microsoft Entra ID,Yes,Yes,Wingtip Retail,MDA_Okta_PasswordExpires,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable session timeout for web users,To address,1.93 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_Okta_SessionTimeout,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Remote Site,To address,0.77 / 5,5%,Apps,MDA_SF,Yes,Yes,Wingtip Retail,MDA_SF_disableProtocolSecurity,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Disable Administrators Can Log In As Any User,Planned,1.21 / 3,3%,Identity,Microsoft Entra ID,No,No,Wingtip Retail,MDA_SF_enableAdminLoginAsAnyUser,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Disable Caching and Autocomplete on Login Page via Session settings,Planned,2.09 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_SF_enableCacheAndAutocomplete,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable clickjack protection for non-Setup for Salesforce pages,Planned,2.36 / 3,3%,Apps,MDA_SF,Yes,No,Wingtip Retail,MDA_SF_enableClickjackNonsetupSFDC,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable clickjack protection for customer VisualForce pages with standard headers,Planned,2.26 / 3,3%,Apps,MDA_SF,Yes,Yes,Wingtip Retail,MDA_SF_enableClickjackNonsetupUser,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable clickjack protection for customer VisualForce pages with headers disabled,Planned,2.21 / 3,3%,Apps,MDA_SF,Yes,No,Wingtip Retail,MDA_SF_enableClickjackNonsetupUserHeaderless,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable clickjack protection for Setup pages,Planned,1.7 / 3,3%,Apps,MDA_SF,Yes,No,Wingtip Retail,MDA_SF_enableClickjackSetup,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable Content Sniffing protection,To address,0.28 / 3,3%,Apps,MDA_SF,Yes,No,Wingtip Retail,MDA_SF_enableContentSniffingProtection,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable Content Security Policy protection for email templates,To address,0.51 / 3,3%,Apps,Exchange Online,Yes,No,Wingtip Retail,MDA_SF_enableCSPOnEmail,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable CSRF protection on GET requests on non-setup pages,Planned,1.23 / 3,3%,Apps,MDA_SF,Yes,No,Wingtip Retail,MDA_SF_enableCSRFOnGet,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable CSRF protection on POST requests on non-setup pages,To address,0.07 / 3,3%,Apps,MDA_SF,Yes,No,Wingtip Retail,MDA_SF_enableCSRFOnPost,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
33,Require identity verification during multi-factor authentication (MFA) registration,Planned,3.24 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_SF_enableMultipleSamlConfigs,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Let users verify their identity by text (SMS),To address,2.06 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_SF_enableSMSIdentity,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enforce login IP ranges on every request,Planned,3.67 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_SF_enforceIpRangesEveryRequest,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Force logout on session timeout,Planned,3.24 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_SF_forceLogoutOnSessionTimeout,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Force (admin) relogin after Login-As-User,To address,0.05 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_SF_forceRelogin,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Require identity verification for change of email address,To address,1.29 / 5,5%,Identity,Exchange Online,Yes,No,Wingtip Retail,MDA_SF_identityConfirmationOnEmailChange,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Lock sessions to the domain in which they were first used,Planned,3.79 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_SF_lockSessionsToDomain,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Maximum invalid login attempts,Planned,2.45 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_SF_maxLoginAttempts,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Require a minimum 1 day password lifetime,Planned,2.46 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_SF_minimumPasswordLifetime,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Password complexity requirement,Planned,2.67 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_SF_password_complexity,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,User passwords expire in 90 days or less,Completed,5 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_SF_password_expiration,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enforce password history,Planned,2.57 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_SF_password_historyRestriction,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Lockout effective period,To address,0.62 / 7,7%,Identity,Microsoft Entra ID,Yes,Yes,Wingtip Retail,MDA_SF_password_lockoutInterval,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Minimum password length,To address,1.36 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_SF_password_minimumPasswordLength,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Obscure secret answer for password resets,Planned,2.3 / 3,3%,Identity,Microsoft Entra ID,No,No,Wingtip Retail,MDA_SF_password_obscureSecretAnswer,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Password question requirement,Planned,1.05 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_SF_password_questionRestriction,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Session timeout,To address,1.87 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_SF_password_sessionTimeout,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Require HttpOnly attribute,Planned,1.4 / 3,3%,Apps,MDA_SF,Yes,No,Wingtip Retail,MDA_SF_requireHttpOnly,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable multi-factor authentication,Planned,3.13 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_SNOW_authenticateMultifactor,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable enforcing JSONv2 requests with basic authorization,Planned,3.56 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_SNOW_authRequiredJson2,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable enforcing SOAP requests with basic authorization,To address,1.03 / 5,5%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_SNOW_authRequiredSOAP,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable unload request authorization,Planned,4.37 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_SNOW_authRequiredUnl,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable script request authorization,To address,0.33 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_SNOW_cauthRequiredScriptedProcessor,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable URL allow list for cross-origin iframe communication,To address,0.44 / 6,6%,Apps,MDA_SNOW,Yes,Yes,Wingtip Retail,MDA_SNOW_concourseOnmessageEnforceSameOrigin,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable Password Reset Policy Checks,Planned,1.65 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_SNOW_enablePasswordPolicy,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable high security plugin,Planned,3.12 / 7,7%,Apps,MDA_SNOW,Yes,No,Wingtip Retail,MDA_SNOW_highSecurity,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Set default cache-control HTTP header value to private,To address,1.81 / 6,6%,Apps,MDA_SNOW,Yes,No,Wingtip Retail,MDA_SNOW_httpCacheControl,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Disable password-less authentication,Planned,4.9 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_SNOW_loginNoBlankPassword,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable Contextual Security: Role Management plugin,To address,0.8 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_SNOW_roleManagement,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Set client-callable script includes to private,Planned,2.39 / 4,4%,Apps,MDA_SNOW,Yes,No,Wingtip Retail,MDA_SNOW_scriptCcsiIsPublic,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Apply access control rule (ACL) validation when server-side records are accessed using GlideAjax APIs within a client script,Planned,2.98 / 4,4%,Apps,MDA_SNOW,Yes,No,Wingtip Retail,MDA_SNOW_scriptSecureAjaxgliderecord,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable client generated scripts sandbox,To address,0.87 / 6,6%,Apps,MDA_SNOW,Yes,No,Wingtip Retail,MDA_SNOW_scriptUseSandbox,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable default deny with new ACL rules,Planned,2.3 / 5,5%,Apps,MDA_SNOW,Yes,No,Wingtip Retail,MDA_SNOW_smDefaultMode,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable managing failed login attempts,To address,0.41 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_SNOW_sncUserLockoutCheck,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable SOAP content type checking,Planned,2.28 / 6,6%,Apps,MDA_SNOW,Yes,No,Wingtip Retail,MDA_SNOW_soapRequireContentTypeXml,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable SOAP request strict security,Planned,3.24 / 6,6%,Apps,MDA_SNOW,No,Yes,Wingtip Retail,MDA_SNOW_soapStrictSecurity,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Activate security jump start (ACL rules) plugin,Planned,1.96 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_SNOW_systemSecurity,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable session activity timeout,Planned,2.31 / 4,4%,Identity,Microsoft Entra ID,No,No,Wingtip Retail,MDA_SNOW_uiSessionTimeout,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable anti-CSRF token,Planned,3.58 / 6,6%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_SNOW_useCsrfToken,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable absolute session timeout,Planned,2.94 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_SNOW_userCookieMaxLifeSpanInDays,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Adopt SSO (Single sign on) in Workplace by Meta,Planned,2.41 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_Workplace_SSO,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Block admins to set passwords,To address,0.67 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_Zendesk_AdminPassChange,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Block account assumption,Planned,1.8 / 4,4%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_Zendesk_BlockAccountAssumption,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Block customers to bypass IP restrictions,Planned,1.14 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_Zendesk_bypassIPrestrictions,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,"Send a notification on password change for admins, agents, and end users",Planned,2.2 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_Zendesk_EmailNotificationsforPassChange,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Admins and agents can use the Zendesk Support mobile app,To address,0.44 / 3,3%,Apps,MDA_Zendesk,Yes,No,Wingtip Retail,MDA_Zendesk_enableapp,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable IP restrictions,Completed,2.53 / 3,3%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_Zendesk_IPrestrictions,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable and adopt two-factor authentication (2FA),To address,1.16 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_Zendesk_MFA,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable session timeout for users,To address,2.03 / 6,6%,Identity,Microsoft Entra ID,Yes,Yes,Wingtip Retail,MDA_Zendesk_sessionexpiry,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable external Authentication (google or microsoft or SSO),Planned,4.58 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_Zendesk_SSO,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable Zendesk authentication,To address,0 / 7,7%,Identity,Microsoft Entra ID,Yes,No,Wingtip Retail,MDA_Zendesk_ZanAuth,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Block users in specific domains from joining meetings and webinars,To address,0.89 / 3,3%,Apps,MDA_Zoom,Yes,No,Wingtip Retail,MDA_Zoom_BlockDomains,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enforce end to end encryption in all Zoom meetings,Planned,1.47 / 3,3%,Apps,MDA_Zoom,Yes,No,Wingtip Retail,MDA_Zoom_MeetingE2eEncryption,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable multi-factor authentication,To address,0.33 / 7,7%,Apps,MDA_Zoom,No,No,Wingtip Retail,MDA_Zoom_MFA,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enhance password requirements,Planned,2.41 / 4,4%,Apps,MDA_Zoom,Yes,Yes,Wingtip Retail,MDA_Zoom_PasswordReq,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable session timeout for client users,Planned,3.94 / 6,6%,Apps,MDA_Zoom,Yes,No,Wingtip Retail,MDA_Zoom_SessionTimeoutClient,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Enable session timeout for web users,To address,0.24 / 6,6%,Apps,MDA_Zoom,Yes,No,Wingtip Retail,MDA_Zoom_SessionTimeoutWeb,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
128,Ensure that no sender domains are allowed for anti-spam policies,Planned,0.81 / 2,2%,Apps,MDO,Yes,No,Wingtip Retail,mdo_allowedsenderscombined,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Ensure that an anti-phishing policy has been created,To address,0.32 / 3,3%,Apps,MDO,Yes,No,Wingtip Retail,mdo_antiphishingpolicies,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
128,"Turn on Microsoft Defender for Office 365 in SharePoint, OneDrive, and Microsoft Teams",To address,0.68 / 5,5%,Apps,Microsoft Teams,Yes,No,Wingtip Retail,mdo_atpprotection,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
128,Set automatic email forwarding rules to be system controlled,To address,0.26 / 1,1%,Apps,Exchange Online,Yes,No,Wingtip Retail,mdo_autoforwardingmode,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Ensure all forms of mail forwarding are blocked and/or disabled,Planned,2.28 / 5,5%,Apps,Exchange Online,Yes,No,Wingtip Retail,mdo_blockmailforward,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
128,Set action to take on bulk spam detection,Planned,1.7 / 3,3%,Apps,MDO,Yes,Yes,Wingtip Retail,mdo_bulkspamaction,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
128,Set the email bulk complaint level (BCL) threshold to be 6 or lower,Planned,0.66 / 1,1%,Apps,Exchange Online,No,No,Wingtip Retail,mdo_bulkthreshold,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
128,Ensure the Common Attachment Types Filter is enabled,Planned,3.73 / 5,5%,Apps,MDO,Yes,No,Wingtip Retail,mdo_commonattachmentsfilter,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
128,Don't add allowed IP addresses in the connection filter policy,Planned,0.78 / 1,1%,Apps,MDO,Yes,No,Wingtip Retail,mdo_connectionfilter,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
128,Enable impersonated domain protection,Planned,4.14 / 8,8%,Apps,MDO,Yes,No,Wingtip Retail,mdo_enabledomainstoprotect,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
128,Ensure that mailbox intelligence is enabled,Planned,3.08 / 8,8%,Apps,Exchange Online,Yes,No,Wingtip Retail,mdo_enablemailboxintelligence,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
128,Set action to take on high confidence phishing detection,Planned,2.72 / 5,5%,Apps,MDO,Yes,Yes,Wingtip Retail,mdo_highconfidencephishaction,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
128,Set action to take on high confidence spam detection,Planned,2.26 / 5,5%,Apps,MDO,Yes,No,Wingtip Retail,mdo_highconfidencespamaction,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
128,Ensure that intelligence for impersonation protection is enabled,To address,1.58 / 8,8%,Apps,MDO,Yes,No,Wingtip Retail,mdo_mailboxintelligenceprotection,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
128,Move messages that are detected as impersonated users by mailbox intelligence,Planned,6.15 / 8,8%,Apps,Exchange Online,No,No,Wingtip Retail,mdo_mailboxintelligenceprotectionaction,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
128,Set the phishing email level threshold at 2 or higher,Planned,4.26 / 8,8%,Apps,Exchange Online,Yes,No,Wingtip Retail,mdo_phishthresholdlevel,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
128,Set action to take on phishing detection,Planned,3.72 / 5,5%,Apps,MDO,Yes,No,Wingtip Retail,mdo_phisspamacation,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
128,Retain spam in quarantine for 30 days,To address,0.06 / 1,1%,Apps,MDO,Yes,Yes,Wingtip Retail,mdo_quarantineretentionperiod,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
128,Set maximum number of external recipients that a user can email per hour,Planned,0.46 / 1,1%,Apps,Exchange Online,Yes,No,Wingtip Retail,mdo_recipientexternallimitperhour,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
128,Set maximum number of internal recipients that a user can send to within an hour,Planned,0.44 / 1,1%,Apps,MDO,Yes,No,Wingtip Retail,mdo_recipientinternallimitperhour,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
128,Set a daily message limit,To address,0.23 / 1,1%,Apps,MDO,Yes,Yes,Wingtip Retail,mdo_recipientlimitperday,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Ensure Safe Attachments policy is enabled,To address,1.45 / 5,5%,Apps,MDO,No,No,Wingtip Retail,mdo_safeattachmentpolicy,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
128,Turn on Safe Attachments in block mode,Planned,5.02 / 8,8%,Apps,MDO,Yes,No,Wingtip Retail,mdo_safeattachments,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
128,Turn on Safe Documents for Office Clients,Planned,3.2 / 5,5%,Apps,MDO,Yes,No,Wingtip Retail,mdo_safedocuments,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
128,Create Safe Links policies for email messages,Planned,6.45 / 9,9%,Apps,Exchange Online,Yes,No,Wingtip Retail,mdo_safelinksforemail,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Ensure Safe Links for Office Applications is Enabled,Planned,2.23 / 3,3%,Apps,MDO,Yes,Yes,Wingtip Retail,mdo_safelinksforOfficeApps,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
128,Enable the domain impersonation safety tip,Planned,1.44 / 3,3%,Apps,MDO,Yes,No,Wingtip Retail,mdo_similardomainssafetytips,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
128,Enable the user impersonation safety tip,Planned,1.32 / 3,3%,Apps,MDO,Yes,No,Wingtip Retail,mdo_similaruserssafetytips,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
10,Ensure Exchange Online Spam Policies are set to notify administrators,Planned,1.17 / 3,3%,Apps,Exchange Online,Yes,No,Wingtip Retail,mdo_spam_notifications_only_for_admins,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
128,Set action to take on spam detection,To address,0.84 / 5,5%,Apps,MDO,Yes,No,Wingtip Retail,mdo_spamaction,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
128,Quarantine messages that are detected from impersonated domains,To address,1.5 / 6,6%,Apps,MDO,Yes,No,Wingtip Retail,mdo_targeteddomainprotectionaction,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
128,Quarantine messages that are detected from impersonated users,Planned,3.09 / 6,6%,Apps,MDO,Yes,No,Wingtip Retail,mdo_targeteduserprotectionaction,"Retail tenant with seasonal accounts, permissive sharing, and partial endpoint controls."
